index,time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal
1316,20.599897,t,219.0,303.0,265.0,99.0,170.0,98.0,156.0,212.0,9.26,-0.7,-3.12,1.44,16.0,-16.06,0.11,0.78,0.57,0.57,-1.18,-2.57,-1.0,291.25,70.87,-167.25
1317,20.619902,t,224.0,300.0,272.0,100.0,168.0,105.0,153.0,208.0,9.28,-0.67,-3.08,34.75,13.0,-13.13,0.1,0.78,0.58,0.58,0.42,-1.45,-1.25,290.37,71.5,-167.5
1318,20.639906,t,222.0,290.0,271.0,94.0,162.0,111.0,152.0,202.0,9.3,-0.66,-3.03,34.75,13.0,-13.13,0.1,0.78,0.58,0.58,0.19,0.16,-0.62,289.81,72.06,-167.69
1319,20.659911,t,220.0,294.0,274.0,95.0,162.0,122.0,158.0,197.0,9.32,-0.65,-2.97,27.12,16.62,-14.06,0.1,0.78,0.58,0.58,0.19,0.16,-0.62,289.81,72.06,-167.69
1320,20.679915,t,219.0,300.0,272.0,98.0,160.0,124.0,158.0,191.0,9.34,-0.62,-2.91,-5.5,14.63,-15.94,0.11,0.78,0.59,0.59,2.05,-0.86,-0.3,290.25,72.62,-168.81
1321,20.69992,t,214.0,296.0,267.0,99.0,154.0,124.0,158.0,188.0,9.36,-0.56,-2.86,-5.5,14.63,-15.94,0.11,0.78,0.59,0.59,2.05,-0.86,-0.3,290.25,72.62,-168.81
1322,20.719924,t,216.0,300.0,270.0,101.0,153.0,126.0,158.0,188.0,9.37,-0.52,-2.81,5.25,5.12,-2.5,0.1,0.78,0.59,0.59,4.1,-3.27,-1.22,289.87,73.19,-168.94
1323,20.739929,t,213.0,293.0,268.0,102.0,149.0,127.0,150.0,184.0,9.38,-0.52,-2.78,20.94,5.12,-2.5,0.1,0.78,0.59,0.59,4.1,-3.27,-1.38,289.12,73.25,-167.06
1324,20.759933,t,207.0,297.0,260.0,98.0,147.0,131.0,146.0,182.0,9.38,-0.57,-2.77,11.19,5.94,19.69,0.1,0.78,0.59,0.59,4.88,-4.87,-1.38,289.12,73.25,-167.06
1325,20.779938,t,191.0,287.0,230.0,89.0,139.0,127.0,141.0,175.0,9.39,-0.69,-2.72,-12.0,15.44,51.63,0.1,0.78,0.59,0.59,2.89,-4.62,-1.02,288.44,73.31,-163.94
1326,20.799942,t,182.0,307.0,206.0,76.0,134.0,124.0,129.0,153.0,9.39,-0.86,-2.68,-24.44,16.44,62.38,0.09,0.77,0.6,0.6,2.19,-4.77,-0.48,287.87,73.19,-160.0
1327,20.819947,t,179.0,309.0,187.0,69.0,134.0,125.0,123.0,142.0,9.37,-1.08,-2.65,-36.0,4.56,94.56,0.09,0.76,0.6,0.6,-0.63,-5.0,-1.16,286.25,71.75,-151.0
1328,20.839951,t,163.0,350.0,143.0,63.0,145.0,136.0,136.0,115.0,9.34,-1.34,-2.66,-35.13,-1.06,94.56,0.09,0.76,0.6,0.6,-0.63,-5.0,-3.81,285.31,70.37,-147.62
1329,20.859955,t,179.0,397.0,131.0,58.0,170.0,170.0,153.0,108.0,9.28,-1.62,-2.72,-50.69,-16.62,101.75,0.08,0.76,0.59,0.59,-0.26,-4.19,-3.81,285.31,70.37,-147.62
1330,20.87996,t,191.0,406.0,127.0,55.0,212.0,212.0,157.0,109.0,9.18,-1.91,-2.83,40.81,-36.38,101.12,0.07,0.76,0.59,0.59,0.63,-2.37,-1.7,282.56,68.69,-143.94
1331,20.899965,t,196.0,392.0,125.0,52.0,226.0,230.0,150.0,119.0,9.07,-2.29,-2.92,21.12,-49.06,123.44,0.04,0.76,0.59,0.59,0.61,-0.83,-1.21,278.12,66.56,-140.19
1332,20.919969,t,200.0,358.0,115.0,52.0,236.0,233.0,150.0,126.0,8.8,-2.9,-3.19,-20.31,-60.88,139.0,0.01,0.76,0.57,0.57,2.88,-0.61,0.27,272.75,61.31,-135.69
1333,20.939974,t,189.0,313.0,107.0,50.0,234.0,227.0,146.0,123.0,8.7,-3.09,-3.28,-26.81,-52.19,139.0,0.01,0.76,0.57,0.57,2.88,-0.61,0.27,269.37,58.75,-133.75
1334,20.959978,t,162.0,254.0,112.0,52.0,233.0,217.0,134.0,110.0,8.5,-3.46,-3.43,-0.81,-50.0,126.94,0.0,-0.76,-0.57,-0.57,1.29,-0.75,-0.09,269.37,58.75,-133.75
1335,20.979983,t,137.0,213.0,115.0,52.0,229.0,197.0,130.0,102.0,8.13,-4.07,-3.65,36.31,-63.63,129.87,0.04,-0.75,-0.55,-0.55,1.93,1.49,2.44,261.25,53.44,-130.25
1336,20.998987,t,129.0,169.0,106.0,50.0,230.0,177.0,132.0,99.0,8.0,-4.27,-3.71,28.62,-58.56,128.87,0.04,-0.75,-0.55,-0.55,1.93,1.49,2.44,261.25,53.44,-130.25
1337,21.018992,t,120.0,152.0,94.0,50.0,239.0,182.0,146.0,101.0,7.6,-4.76,-3.95,-21.94,-64.19,121.12,0.06,-0.75,-0.54,-0.54,0.42,-0.49,0.53,258.25,50.81,-129.69
1338,21.038996,t,121.0,148.0,89.0,50.0,245.0,191.0,145.0,99.0,7.46,-4.86,-4.1,-27.69,-97.87,88.56,0.07,-0.75,-0.53,-0.53,5.46,1.54,-1.38,252.81,46.44,-129.87
1339,21.059001,t,129.0,157.0,97.0,51.0,281.0,218.0,157.0,116.0,7.22,-5.05,-4.29,21.44,-45.88,92.0,0.08,-0.75,-0.52,-0.52,-0.11,-1.67,0.25,252.81,46.44,-129.87
1340,21.080005,t,139.0,181.0,102.0,52.0,313.0,237.0,160.0,130.0,6.82,-5.52,-4.37,71.44,-69.87,104.62,0.1,-0.75,-0.51,-0.51,1.3,0.93,1.96,236.5,41.88,-126.31
1341,21.10001,t,141.0,190.0,98.0,50.0,335.0,248.0,170.0,126.0,6.68,-5.7,-4.35,93.75,-56.0,94.31,0.12,-0.75,-0.51,-0.51,1.3,0.93,1.96,236.5,41.88,-126.31
1342,21.119014,t,144.0,196.0,105.0,50.0,365.0,259.0,162.0,132.0,6.3,-6.23,-4.18,124.87,-43.81,80.75,0.15,-0.74,-0.52,-0.52,1.28,4.11,1.98,236.62,38.31,-121.25
1343,21.140019,t,142.0,190.0,106.0,49.0,371.0,258.0,168.0,136.0,6.19,-6.4,-4.08,129.0,-43.88,76.44,0.18,-0.74,-0.52,-0.52,1.28,4.11,1.98,236.62,38.31,-121.25
1344,21.160024,t,148.0,197.0,104.0,51.0,383.0,266.0,170.0,152.0,5.86,-6.86,-3.82,106.56,-45.63,69.25,0.2,-0.73,-0.52,-0.52,1.21,4.95,1.35,236.56,36.69,-119.06
1345,21.179028,t,156.0,191.0,109.0,51.0,395.0,271.0,173.0,170.0,5.64,-7.11,-3.7,79.0,-43.06,68.37,0.22,-0.73,-0.51,-0.51,-1.88,6.19,2.01,237.12,33.56,-116.5
1346,21.199032,t,161.0,188.0,104.0,52.0,406.0,276.0,178.0,182.0,5.53,-7.21,-3.66,46.25,-45.5,61.75,0.24,-0.73,-0.51,-0.51,-1.88,6.19,2.01,237.12,33.56,-116.5
1347,21.220037,t,167.0,185.0,102.0,55.0,423.0,285.0,178.0,185.0,5.21,-7.44,-3.68,20.06,-52.25,57.25,0.25,-0.73,-0.5,-0.49,-1.35,5.04,1.45,237.94,30.75,-116.25
1348,21.239041,t,158.0,174.0,99.0,58.0,408.0,287.0,161.0,191.0,5.11,-7.5,-3.7,14.13,-48.13,51.5,0.26,-0.73,-0.49,-0.49,-1.35,5.04,1.45,237.94,30.75,-116.25
1349,21.259046,t,163.0,181.0,101.0,63.0,426.0,308.0,167.0,196.0,4.83,-7.64,-3.78,7.0,-48.94,43.56,0.26,-0.73,-0.49,-0.49,-0.91,4.58,1.15,238.25,29.5,-116.31
1350,21.27905,t,147.0,184.0,97.0,66.0,454.0,325.0,168.0,201.0,4.67,-7.7,-3.85,3.56,-46.69,32.94,0.27,-0.73,-0.47,-0.47,-1.75,1.36,1.89,238.19,27.75,-116.5
1351,21.299055,t,115.0,168.0,100.0,69.0,453.0,335.0,160.0,213.0,4.57,-7.76,-3.87,20.75,-37.38,13.44,0.28,-0.73,-0.47,-0.47,-1.75,1.36,1.89,238.19,27.75,-116.5
1352,21.319059,t,104.0,145.0,107.0,72.0,447.0,342.0,154.0,224.0,4.51,-7.79,-3.87,21.44,-34.94,0.0,0.28,-0.73,-0.47,-0.47,-1.36,1.77,0.12,237.69,27.44,-116.37
1353,21.339064,t,94.0,140.0,104.0,74.0,433.0,330.0,151.0,222.0,4.5,-7.8,-3.87,13.31,-24.19,-10.75,0.29,-0.73,-0.47,-0.47,-1.74,1.68,0.13,237.12,27.31,-116.37
1354,21.359068,t,87.0,152.0,105.0,78.0,439.0,334.0,149.0,218.0,4.54,-7.78,-3.85,16.94,-12.75,-27.25,0.29,-0.74,-0.47,-0.47,-1.72,1.12,-0.58,236.44,27.56,-116.25
1355,21.379073,t,86.0,158.0,105.0,79.0,410.0,326.0,148.0,210.0,4.61,-7.74,-3.84,14.63,-20.31,-39.19,0.29,-0.74,-0.47,-0.47,-0.71,0.47,1.05,234.19,28.75,-116.31
1356,21.399078,t,83.0,163.0,106.0,78.0,387.0,310.0,152.0,203.0,4.71,-7.7,-3.81,19.94,-15.44,-47.13,0.29,-0.74,-0.47,-0.47,-0.86,0.47,1.05,234.19,28.75,-116.31
1357,21.419082,t,86.0,166.0,105.0,78.0,396.0,310.0,156.0,197.0,4.85,-7.62,-3.81,5.56,-8.06,-58.88,0.29,-0.75,-0.47,-0.47,-0.98,-9.82,-2.29,231.62,30.75,-116.87
1358,21.439087,t,88.0,182.0,96.0,77.0,450.0,337.0,134.0,194.0,5.02,-7.5,-3.81,-8.38,5.56,-64.31,0.28,-0.75,-0.48,-0.48,1.42,-9.82,-2.29,231.62,30.75,-116.87
1359,21.459091,t,85.0,200.0,100.0,80.0,476.0,354.0,127.0,168.0,5.15,-7.38,-3.89,-39.5,5.81,-38.63,0.27,-0.75,-0.48,-0.48,2.08,-17.55,-5.91,231.12,31.62,-117.75
1360,21.480097,t,94.0,188.0,108.0,76.0,372.0,339.0,138.0,130.0,5.18,-7.38,-3.83,78.56,-33.06,-25.75,0.27,-0.76,-0.48,-0.48,-0.81,12.03,1.74,228.37,32.13,-115.87
1361,21.500107,t,107.0,199.0,109.0,66.0,387.0,336.0,175.0,114.0,5.21,-7.46,-3.62,94.56,-23.5,-33.5,0.29,-0.75,-0.48,-0.48,-0.81,12.03,1.74,228.37,32.13,-115.87
1362,21.520112,t,110.0,220.0,109.0,61.0,395.0,338.0,194.0,106.0,5.39,-7.29,-3.71,-72.37,-5.62,-83.25,0.28,-0.76,-0.48,-0.48,0.91,-3.41,1.52,225.75,34.81,-118.81
1363,21.539116,t,116.0,218.0,92.0,54.0,362.0,313.0,179.0,97.0,5.6,-7.05,-3.87,-38.19,-0.37,-86.5,0.26,-0.77,-0.48,-0.48,0.56,0.7,1.52,225.75,34.81,-118.81
1364,21.559121,t,122.0,222.0,98.0,53.0,344.0,289.0,160.0,99.0,5.79,-6.86,-3.92,-24.19,-3.44,-78.5,0.25,-0.77,-0.49,-0.49,3.57,1.77,0.66,224.37,36.19,-119.75
1365,21.579125,t,120.0,224.0,102.0,49.0,317.0,270.0,150.0,98.0,5.97,-6.65,-4.01,-32.75,-8.5,-83.87,0.24,-0.78,-0.49,-0.49,5.48,2.32,-0.08,221.62,39.06,-122.37
1366,21.59913,t,128.0,238.0,104.0,47.0,278.0,258.0,155.0,100.0,6.17,-6.42,-4.08,-42.13,15.81,-84.75,0.23,-0.79,-0.49,-0.49,3.73,2.32,-0.08,221.62,39.06,-122.37
1367,21.619134,t,138.0,246.0,110.0,45.0,267.0,247.0,156.0,101.0,6.4,-6.17,-4.12,-47.94,31.31,-85.56,0.22,-0.79,-0.49,-0.49,2.22,1.94,1.3,220.62,40.75,-123.69
1368,21.639139,t,144.0,242.0,114.0,43.0,244.0,239.0,144.0,97.0,6.63,-5.92,-4.13,-38.38,36.19,-83.0,0.2,-0.79,-0.5,-0.5,2.07,3.22,0.92,219.69,42.5,-124.87
1369,21.659143,t,158.0,252.0,125.0,45.0,244.0,244.0,142.0,102.0,6.84,-5.68,-4.12,-39.94,36.81,-83.44,0.19,-0.8,-0.5,-0.5,3.67,2.5,-0.13,218.69,44.25,-125.94
1370,21.680149,t,166.0,254.0,134.0,44.0,236.0,245.0,141.0,112.0,7.06,-5.39,-4.13,-57.88,37.94,-88.44,0.17,-0.8,-0.51,-0.51,3.56,-0.36,0.63,233.06,47.94,-129.0
1371,21.700152,t,176.0,265.0,138.0,45.0,228.0,246.0,150.0,118.0,7.28,-5.09,-4.13,-59.19,46.56,-84.19,0.15,-0.8,-0.52,-0.52,0.62,-0.39,0.16,237.06,47.94,-129.0
1372,21.719157,t,182.0,274.0,144.0,45.0,216.0,244.0,154.0,125.0,7.48,-4.83,-4.1,-52.94,48.25,-70.69,0.14,-0.8,-0.52,-0.52,-0.69,-0.31,0.42,240.81,49.69,-130.31
1373,21.740161,t,182.0,274.0,144.0,45.0,216.0,244.0,154.0,125.0,7.48,-4.83,-4.1,-52.94,48.25,-70.69,0.14,-0.8,-0.52,-0.52,-0.69,-0.31,0.42,240.81,49.69,-130.31
1374,21.760166,t,210.0,290.0,173.0,45.0,207.0,238.0,172.0,143.0,7.83,-4.37,-3.95,-23.87,50.0,-80.19,0.11,-0.8,-0.53,-0.53,1.39,2.38,-1.12,246.5,53.0,-132.06
1375,21.78017,t,195.0,283.0,162.0,40.0,186.0,218.0,160.0,143.0,8.03,-4.1,-3.84,-25.81,51.38,-87.12,0.1,-0.8,-0.54,-0.54,-1.73,0.06,-2.38,252.19,56.63,-134.62
1376,21.800175,t,214.0,326.0,191.0,49.0,200.0,235.0,178.0,160.0,8.19,-3.83,-3.79,-12.0,21.0,-88.75,0.09,-0.8,-0.55,-0.55,-1.38,0.9,-2.47,252.19,56.63,-134.62
1377,21.820179,t,222.0,360.0,199.0,52.0,202.0,238.0,179.0,171.0,8.32,-3.56,-3.76,-10.06,11.06,-93.5,0.08,-0.8,-0.55,-0.55,-0.8,1.05,-0.74,254.37,58.06,-136.56
1378,21.840184,t,206.0,345.0,191.0,49.0,191.0,224.0,168.0,162.0,8.44,-3.26,-3.75,-20.94,9.81,-95.31,0.06,-0.8,-0.55,-0.55,-0.52,-0.19,0.69,256.87,59.5,-139.0
1379,21.860189,t,222.0,382.0,208.0,52.0,200.0,225.0,174.0,178.0,8.56,-2.97,-3.73,-11.13,14.31,-88.37,0.05,-0.81,-0.56,-0.56,-0.14,-0.83,1.83,259.25,60.81,-141.44
1380,21.880193,t,228.0,423.0,218.0,52.0,199.0,210.0,168.0,176.0,8.66,-2.72,-3.68,-5.81,21.81,-81.44,0.04,-0.81,-0.56,-0.56,-0.31,-0.3,2.42,263.25,63.44,-145.44
1381,21.899197,t,231.0,405.0,237.0,55.0,190.0,201.0,176.0,189.0,8.77,-2.48,-3.6,-14.88,32.06,-72.12,0.03,-0.81,-0.56,-0.56,-1.63,-0.03,1.26,263.25,63.44,-145.44
1382,21.920202,t,235.0,405.0,252.0,58.0,191.0,191.0,176.0,188.0,8.86,-2.27,-3.52,-14.75,28.25,-59.38,0.02,-0.81,-0.57,-0.57,-1.19,0.98,0.13,265.19,64.62,-147.19
1383,21.940207,t,248.0,392.0,265.0,63.0,182.0,187.0,174.0,190.0,8.93,-2.08,-3.46,-28.75,27.25,-49.56,0.01,-0.81,-0.57,-0.57,-0.46,0.67,0.03,267.0,65.62,-148.87
1384,21.960211,t,267.0,383.0,280.0,72.0,178.0,173.0,178.0,201.0,8.99,-1.9,-3.41,-58.75,26.62,-34.94,0.0,0.8,0.57,0.57,-0.58,0.19,0.12,272.19,67.19,-152.87
1385,21.979216,t,268.0,375.0,287.0,80.0,177.0,154.0,177.0,214.0,9.04,-1.73,-3.38,-78.5,26.19,-27.75,0.01,0.8,0.57,0.57,0.12,0.98,-0.33,272.19,67.19,-152.87
1386,21.99922,t,281.0,369.0,283.0,88.0,174.0,138.0,168.0,226.0,9.09,-1.53,-3.34,-114.94,32.56,-22.69,0.03,0.8,0.57,0.57,0.1,-0.67,-0.87,275.75,67.94,-155.37
1387,22.019225,t,276.0,354.0,279.0,102.0,169.0,127.0,171.0,230.0,9.13,-1.34,-3.3,-107.19,30.12,-18.37,0.05,0.79,0.57,0.57,-0.14,-2.79,-1.08,282.19,69.31,-160.0
1388,22.04023,t,262.0,341.0,274.0,110.0,163.0,119.0,157.0,231.0,9.17,-1.18,-3.25,-74.87,26.25,-23.31,0.06,0.79,0.57,0.57,-1.56,-3.57,-0.67,282.19,69.31,-160.0
1389,22.059234,t,257.0,325.0,285.0,125.0,164.0,111.0,158.0,233.0,9.21,-1.03,-3.19,-38.94,21.69,-33.06,0.08,0.79,0.58,0.58,-1.99,-2.49,-0.68,284.19,69.94,-162.06
1390,22.080238,t,249.0,322.0,280.0,125.0,161.0,102.0,154.0,224.0,9.24,-0.89,-3.14,-14.06,18.12,-37.56,0.08,0.79,0.58,0.58,-1.02,-0.64,0.15,285.5,70.5,-164.06
1391,22.099243,t,260.0,336.0,287.0,136.0,168.0,98.0,161.0,225.0,9.27,-0.76,-3.08,-11.0,21.87,-37.13,0.08,0.79,0.58,0.58,-0.75,0.27,-0.56,286.56,71.06,-166.0
1392,22.119247,t,260.0,326.0,288.0,142.0,176.0,98.0,160.0,224.0,9.31,-0.63,-3.0,-20.94,24.12,-33.25,0.09,0.79,0.58,0.58,0.42,0.4,-0.33,287.75,71.69,-168.06
1393,22.139252,t,259.0,313.0,285.0,143.0,176.0,98.0,158.0,219.0,9.34,-0.51,-2.94,-19.5,22.44,-28.81,0.1,0.79,0.58,0.58,-1.02,-2.1,-0.13,288.94,72.25,-169.94
1394,22.159256,t,254.0,300.0,280.0,145.0,180.0,98.0,147.0,214.0,9.36,-0.4,-2.86,-6.87,22.12,-34.5,0.1,0.78,0.59,0.59,-1.99,-2.88,-0.39,290.25,73.0,-172.94
1395,22.179261,t,269.0,319.0,301.0,153.0,194.0,103.0,152.0,219.0,9.39,-0.3,-2.81,3.75,16.69,-28.94,0.11,0.78,0.59,0.59,-1.08,-2.73,-0.88,290.5,73.19,-173.81
1396,22.199265,t,274.0,327.0,307.0,155.0,196.0,106.0,155.0,222.0,9.4,-0.24,-2.77,5.19,11.56,-18.69,0.11,0.78,0.59,0.59,-0.48,-1.28,-0.89,290.81,73.5,-175.0
1397,22.21927,t,279.0,331.0,314.0,162.0,204.0,107.0,156.0,227.0,9.41,-0.19,-2.74,-9.56,8.75,-9.81,0.11,0.78,0.59,0.59,-0.19,-0.18,-0.28,291.5,73.81,-176.25
1398,22.239274,t,272.0,316.0,312.0,159.0,200.0,99.0,150.0,227.0,9.42,-0.15,-2.7,-34.44,12.19,-1.81,0.12,0.78,0.59,0.59,-0.46,0.33,-0.55,291.94,73.94,-176.62
1399,22.259279,t,295.0,345.0,326.0,166.0,213.0,93.0,154.0,236.0,9.43,-0.12,-2.67,-53.75,8.13,4.25,0.13,0.78,0.59,0.59,-0.84,-1.51,-0.98,294.0,74.19,-177.75
1400,22.279283,t,286.0,336.0,313.0,155.0,191.0,80.0,133.0,219.0,9.43,-0.08,-2.65,-64.31,7.5,5.75,0.13,0.78,0.59,0.59,-0.34,-2.01,-1.15,294.75,74.25,-178.19
1401,22.299288,t,297.0,344.0,332.0,168.0,207.0,86.0,146.0,246.0,9.44,-0.05,-2.62,-47.44,13.56,6.81,0.14,0.77,0.59,0.59,1.22,-0.33,0.16,296.0,74.44,-178.75
1402,22.319292,t,306.0,345.0,344.0,171.0,211.0,85.0,145.0,254.0,9.46,-0.03,-2.54,-38.0,25.87,4.56,0.14,0.77,0.59,0.59,2.97,-0.03,0.32,297.31,75.25,-179.37
1403,22.339297,t,298.0,338.0,342.0,173.0,203.0,78.0,145.0,249.0,9.5,0.0,-2.42,-27.5,41.06,-10.44,0.15,0.76,0.6,0.6,4.57,4.28,0.26,297.75,75.69,179.87
1404,22.359301,t,310.0,362.0,363.0,185.0,208.0,85.0,141.0,252.0,9.54,0.11,-2.26,-28.62,53.25,-34.5,0.16,0.76,0.6,0.6,5.8,0.34,-1.33,299.75,77.19,174.62
1405,22.379313,t,302.0,342.0,342.0,178.0,202.0,80.0,133.0,233.0,9.58,0.29,-2.05,-16.69,66.75,-52.69,0.17,0.75,0.61,0.61,4.31,0.96,-1.33,300.44,77.75,171.81
1406,22.399318,t,313.0,370.0,360.0,185.0,220.0,82.0,146.0,236.0,9.62,0.49,-1.82,-9.56,65.44,-58.5,0.18,0.75,0.62,0.62,3.37,-1.23,-2.12,301.81,78.81,164.87
1407,22.419322,t,303.0,368.0,355.0,180.0,231.0,83.0,132.0,236.0,9.64,0.67,-1.62,-29.12,58.38,-48.44,0.19,0.74,0.62,0.62,5.84,-3.46,-3.25,304.0,79.94,153.75
1408,22.439326,t,290.0,357.0,347.0,163.0,233.0,94.0,126.0,234.0,9.66,0.81,-1.44,-51.5,49.94,-29.12,0.2,0.74,0.63,0.63,5.18,-4.81,-4.08,304.87,80.25,150.5
1409,22.459331,t,270.0,371.0,339.0,148.0,231.0,113.0,129.0,217.0,9.68,0.87,-1.26,-49.75,50.81,-5.94,0.21,0.73,0.63,0.63,-0.86,-8.43,-3.86,306.44,81.37,143.25
1410,22.479336,t,244.0,365.0,319.0,140.0,215.0,122.0,130.0,209.0,9.7,0.84,-1.1,-17.25,40.94,18.25,0.21,0.72,0.64,0.64,-2.69,-7.08,-2.04,306.37,81.81,142.37
1411,22.499339,t,230.0,370.0,302.0,136.0,198.0,132.0,129.0,202.0,9.72,0.74,-1.03,18.25,13.44,33.31,0.2,0.72,0.64,0.64,-2.45,-5.57,-1.26,304.81,82.69,147.06
1412,22.519345,t,206.0,362.0,282.0,122.0,186.0,157.0,136.0,188.0,9.73,0.58,-1.06,47.0,-25.87,54.31,0.19,0.73,0.64,0.64,-1.42,-2.8,-1.26,302.94,82.87,156.37
1413,22.539349,t,170.0,372.0,257.0,110.0,173.0,170.0,137.0,168.0,9.72,0.37,-1.18,59.13,-41.38,60.0,0.17,0.73,0.64,0.64,-0.72,-2.94,-1.31,301.69,82.69,162.5
1414,22.559354,t,157.0,395.0,234.0,92.0,169.0,168.0,140.0,158.0,9.7,0.11,-1.37,87.44,-57.06,71.12,0.15,0.74,0.63,0.63,0.97,-3.14,-1.12,297.0,81.37,-179.12
1415,22.579358,t,148.0,418.0,211.0,82.0,165.0,164.0,145.0,142.0,9.68,-0.17,-1.55,95.0,-54.31,75.19,0.13,0.74,0.63,0.63,1.14,-2.85,-0.66,293.12,80.12,-168.5
1416,22.599363,t,148.0,510.0,199.0,76.0,174.0,169.0,151.0,134.0,9.64,-0.5,-1.72,103.75,-56.5,85.25,0.1,0.75,0.63,0.63,1.05,-1.99,-0.91,288.87,78.5,-159.25
1417,22.619368,t,163.0,511.0,196.0,71.0,182.0,174.0,151.0,134.0,9.57,-0.88,-1.92,80.94,-75.44,113.25,0.08,0.75,0.62,0.62,1.65,-0.31,-0.28,284.44,76.31,-151.5
1418,22.639372,t,169.0,466.0,166.0,67.0,186.0,180.0,150.0,136.0,9.47,-1.32,-2.14,57.13,-78.94,123.0,0.06,0.76,0.62,0.62,1.65,0.19,-0.12,280.62,73.69,-145.69
1419,22.659376,t,175.0,393.0,150.0,63.0,199.0,182.0,149.0,136.0,9.34,-1.77,-2.4,-0.06,-80.12,138.06,0.04,0.76,0.61,0.61,2.42,1.98,0.86,277.37,70.81,-141.75
1420,22.679381,t,180.0,373.0,138.0,61.0,200.0,184.0,152.0,127.0,9.17,-2.21,-2.65,-7.12,-75.44,139.25,0.02,0.77,0.6,0.6,1.92,2.17,1.41,274.44,67.94,-138.81
1421,22.699386,t,179.0,355.0,137.0,57.0,204.0,187.0,150.0,122.0,8.99,-2.63,-2.89,-17.87,-72.94,140.81,0.01,0.77,0.59,0.59,0.95,0.53,1.32,271.5,64.94,-136.62
1422,22.71939,t,182.0,310.0,140.0,57.0,204.0,184.0,146.0,116.0,8.64,-3.28,-3.26,-5.87,-82.06,145.19,0.01,-0.77,-0.58,-0.58,1.08,0.68,1.38,268.06,61.75,-134.87
1423,22.739395,t,178.0,274.0,133.0,54.0,202.0,186.0,144.0,109.0,8.51,-3.49,-3.39,-3.94,-82.31,143.06,0.03,-0.77,-0.57,-0.57,1.34,1.23,1.48,264.44,58.63,-133.56
1424,22.759399,t,180.0,259.0,129.0,54.0,206.0,190.0,142.0,108.0,8.08,-4.07,-3.76,-7.12,-82.06,137.87,0.04,-0.77,-0.55,-0.55,1.4,1.2,1.6,260.87,55.5,-132.69
1425,22.779404,t,176.0,237.0,122.0,51.0,201.0,191.0,137.0,105.0,7.93,-4.26,-3.87,-3.12,-81.81,136.62,0.06,-0.77,-0.54,-0.54,1.0,0.49,1.54,257.06,52.5,-131.81
1426,22.799409,t,181.0,231.0,118.0,50.0,219.0,201.0,141.0,109.0,7.62,-4.62,-4.08,10.5,-82.06,126.87,0.08,-0.77,-0.53,-0.53,3.7,2.57,0.91,252.81,49.5,-130.94
1427,22.819412,t,173.0,217.0,110.0,49.0,225.0,205.0,135.0,110.0,7.14,-5.17,-4.28,31.87,-63.88,124.81,0.1,-0.77,-0.52,-0.52,1.88,1.69,1.91,248.25,46.75,-129.62
1428,22.839418,t,165.0,200.0,104.0,50.0,233.0,204.0,129.0,112.0,6.98,-5.34,-4.33,32.81,-64.06,119.94,0.12,-0.77,-0.51,-0.51,1.41,1.56,1.63,231.56,44.13,-128.44
1429,22.859422,t,166.0,194.0,101.0,52.0,243.0,214.0,125.0,119.0,6.51,-5.82,-4.44,43.56,-64.81,109.31,0.14,-0.76,-0.5,-0.5,1.54,3.15,1.61,232.94,41.63,-127.37
1430,22.879427,t,160.0,182.0,98.0,49.0,250.0,222.0,127.0,123.0,6.36,-5.97,-4.46,56.0,-60.38,97.06,0.16,-0.76,-0.5,-0.5,2.04,3.33,1.97,233.87,39.31,-126.12
1431,22.89943,t,164.0,187.0,99.0,50.0,271.0,237.0,141.0,132.0,6.07,-6.26,-4.46,61.38,-54.06,83.19,0.18,-0.76,-0.49,-0.49,1.97,4.55,1.86,234.62,37.25,-124.81
1432,22.919435,t,162.0,191.0,99.0,51.0,280.0,242.0,147.0,138.0,5.69,-6.63,-4.43,56.94,-53.13,70.06,0.19,-0.76,-0.49,-0.49,1.78,4.99,2.07,235.12,35.5,-123.69
1433,22.93944,t,155.0,185.0,94.0,50.0,281.0,244.0,150.0,140.0,5.58,-6.74,-4.42,49.69,-54.13,55.63,0.21,-0.75,-0.48,-0.48,1.47,4.89,2.6,235.37,33.94,-122.87
1434,22.959444,t,158.0,169.0,93.0,50.0,287.0,251.0,157.0,150.0,5.29,-6.96,-4.43,29.94,-53.25,38.94,0.22,-0.75,-0.47,-0.47,0.59,5.29,2.35,235.44,32.63,-122.44
1435,22.979449,t,154.0,158.0,90.0,50.0,280.0,247.0,157.0,157.0,5.21,-7.0,-4.45,1.37,-38.81,20.69,0.23,-0.76,-0.47,-0.47,-0.62,5.25,2.49,235.44,31.75,-122.56
1436,22.999453,t,155.0,160.0,101.0,54.0,283.0,252.0,160.0,165.0,5.09,-7.03,-4.54,0.69,-30.19,2.44,0.23,-0.76,-0.46,-0.46,-1.41,4.57,1.2,235.31,31.31,-122.81
1437,23.019458,t,148.0,171.0,103.0,54.0,286.0,248.0,157.0,166.0,5.08,-7.03,-4.56,16.31,-28.0,-17.44,0.23,-0.76,-0.46,-0.46,-1.16,4.93,0.2,234.69,31.19,-123.0
