Sample Rate = 133.77777777777777
time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal

0:00:11.158941,s,31,30,30,29,30,28,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.03,3.00,0.00,0.00

0:00:11.163943,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.173958,s,30,29,29,29,30,28,28,28,-0.03,0.07,9.80,0.00,0.06,0.00,0.95,0.00,-0.31,-0.31,-0.01,-0.02,0.04,3.00,0.00,0.00

0:00:11.178960,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.188962,s,28,28,27,28,28,28,28,28,-0.03,0.07,9.80,0.00,0.06,0.06,0.95,0.00,-0.31,-0.31,-0.01,0.00,0.00,3.00,0.00,0.00

0:00:11.193963,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.203966,s,31,30,30,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.04,3.00,0.00,0.00

0:00:11.208966,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.219012,s,30,29,29,30,30,28,29,28,-0.03,0.07,9.80,0.00,0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,0.01,0.06,3.00,0.00,0.00

0:00:11.224013,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.234016,s,31,30,30,30,31,29,29,30,-0.03,0.07,9.80,0.00,0.13,0.06,0.95,0.00,-0.31,-0.31,0.02,0.00,0.04,3.00,0.00,0.00

0:00:11.239017,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.249019,s,30,30,30,29,29,28,28,28,-0.03,0.07,9.80,0.00,0.00,-0.06,0.95,0.00,-0.31,-0.31,0.02,-0.01,0.02,3.00,0.00,0.00

0:00:11.254020,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.264023,s,30,29,30,29,30,28,28,28,-0.03,0.07,9.80,0.00,-0.13,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.05,3.00,0.00,0.00

0:00:11.269024,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.279026,s,30,30,31,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.03,0.05,3.00,0.00,0.00

0:00:11.284027,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.294029,s,30,30,29,29,30,28,29,27,-0.03,0.07,9.80,0.06,-0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.04,0.03,3.00,0.00,0.00

0:00:11.299030,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.309033,s,31,30,30,30,31,28,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.05,3.00,0.00,0.00

0:00:11.314034,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.324036,s,29,28,29,29,30,28,28,28,-0.03,0.07,9.80,0.00,0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.05,3.00,0.00,0.00

0:00:11.329037,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.339039,s,31,30,30,30,30,29,27,28,-0.03,0.07,9.80,0.00,0.00,-0.06,0.95,0.00,-0.31,-0.31,0.01,-0.01,0.04,3.00,0.00,0.00

0:00:11.344041,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.354043,s,30,30,30,30,31,28,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.02,0.00,0.04,3.00,0.00,0.00

0:00:11.359044,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.369046,s,30,28,30,29,29,28,28,28,-0.03,0.07,9.80,0.00,0.19,0.00,0.95,0.00,-0.31,-0.31,0.02,0.00,0.03,3.00,0.00,0.00

0:00:11.374048,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.385050,s,31,30,31,30,30,29,30,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.02,-0.01,0.03,3.00,0.00,0.00

0:00:11.389052,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.399053,s,30,30,30,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,-0.01,-0.01,0.04,3.00,0.00,0.00

0:00:11.404054,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.414057,s,31,30,30,30,31,29,31,29,-0.03,0.07,9.80,-0.06,0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,0.00,0.04,3.00,0.00,0.00

0:00:11.419058,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.429060,s,30,30,29,30,29,28,27,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.05,3.00,0.00,0.00

0:00:11.434061,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.444063,s,30,29,29,29,30,27,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.03,3.00,0.00,0.00

0:00:11.449064,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.459074,s,31,30,30,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.05,3.00,0.00,0.00

0:00:11.464075,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.474144,s,29,29,29,29,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.06,0.95,0.00,-0.31,-0.31,0.00,0.00,0.05,3.00,0.00,0.00

0:00:11.479135,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.489141,s,30,30,29,30,30,28,28,27,-0.03,0.07,9.80,0.00,-0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.00,3.00,0.00,0.00

0:00:11.494143,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.504147,s,29,29,29,28,30,27,28,28,-0.03,0.07,9.80,-0.06,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,0.01,0.06,3.00,0.00,0.00

0:00:11.509150,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.519157,s,31,30,31,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.06,0.95,0.00,-0.31,-0.31,0.01,0.00,0.05,3.00,0.00,0.00

0:00:11.524157,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.534161,s,30,30,30,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.06,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.03,3.00,0.00,0.00

0:00:11.539161,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.549232,s,29,28,29,29,30,27,27,27,-0.03,0.07,9.80,0.00,0.00,0.13,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.02,3.00,0.00,0.00

0:00:11.554237,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.564243,s,31,31,30,30,31,28,29,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.04,3.00,0.00,0.00

0:00:11.569244,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.579247,s,30,29,29,29,30,28,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,0.00,0.04,3.00,0.00,0.00

0:00:11.584248,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.594250,s,31,30,30,30,31,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.06,0.95,0.00,-0.31,-0.31,0.00,0.00,0.05,3.00,0.00,0.00

0:00:11.599251,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.609255,s,30,30,29,29,30,28,28,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.03,-0.01,0.04,3.00,0.00,0.00

0:00:11.614255,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.624257,s,31,30,30,30,30,28,29,28,-0.03,0.07,9.80,0.00,-0.06,-0.06,0.95,0.00,-0.31,-0.31,-0.01,-0.02,0.04,3.00,0.00,0.00

0:00:11.629258,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.639260,s,30,30,30,29,30,28,27,28,-0.03,0.07,9.80,0.06,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,0.01,0.01,3.00,0.00,0.00

0:00:11.644261,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.654306,s,30,30,31,31,31,29,29,30,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.02,3.00,0.00,0.00

0:00:11.659307,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.669323,s,29,29,29,28,29,27,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.03,0.05,3.00,0.00,0.00

0:00:11.674325,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.684327,s,30,29,28,29,29,27,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.03,3.00,0.00,0.00

0:00:11.689328,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.699330,s,30,30,30,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,0.01,0.01,3.00,0.00,0.00

0:00:11.704331,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.714334,s,29,29,29,29,29,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.01,0.01,0.03,3.00,0.00,0.00

0:00:11.719335,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.729337,s,30,29,30,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.02,-0.02,0.03,3.00,0.00,0.00

0:00:11.734338,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.744340,s,30,28,29,28,29,27,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.01,0.00,0.03,3.00,0.00,0.00

0:00:11.749341,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.759344,s,31,30,30,30,30,29,29,28,-0.03,0.07,9.80,0.00,0.06,-0.13,0.95,0.00,-0.31,-0.31,0.00,0.00,0.06,3.00,0.00,0.00

0:00:11.764345,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.774347,s,30,30,29,29,29,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,-0.01,-0.01,0.05,3.00,0.00,0.00

0:00:11.779348,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.789351,s,30,29,28,29,30,28,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.02,-0.02,0.04,3.00,0.00,0.00

0:00:11.794352,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.804354,s,29,29,29,30,29,28,28,28,-0.03,0.07,9.80,0.06,0.06,0.00,0.95,0.00,-0.31,-0.31,-0.02,-0.03,0.05,3.00,0.00,0.00

0:00:11.809355,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.819357,s,30,30,30,30,30,28,29,28,-0.03,0.07,9.80,0.00,-0.06,0.06,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.05,3.00,0.00,0.00

0:00:11.824358,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.834361,s,30,30,30,29,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.01,0.00,0.03,3.00,0.00,0.00

0:00:11.839362,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.849370,s,29,29,29,29,29,27,28,27,-0.03,0.07,9.80,0.00,0.00,-0.13,0.95,0.00,-0.31,-0.31,0.00,0.00,0.05,3.00,0.00,0.00

0:00:11.854371,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.864411,s,31,30,30,30,30,28,29,28,-0.03,0.07,9.80,0.00,0.00,-0.13,0.95,0.00,-0.31,-0.31,0.01,0.00,0.03,3.00,0.00,0.00

0:00:11.869413,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.879415,s,30,29,30,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.02,3.00,0.00,0.00

0:00:11.884416,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.894418,s,30,31,31,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.03,0.03,3.00,0.00,0.00

0:00:11.899419,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.909444,s,30,29,29,29,29,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.01,0.00,0.04,3.00,0.00,0.00

0:00:11.914435,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.924438,s,30,30,30,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.04,3.00,0.00,0.00

0:00:11.929500,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.939553,s,30,30,30,30,30,28,29,30,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.03,3.00,0.00,0.00

0:00:11.944544,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.954547,s,29,29,29,29,29,28,28,28,-0.03,0.07,9.80,0.00,0.06,0.00,0.95,0.00,-0.31,-0.31,0.01,0.00,0.05,3.00,0.00,0.00

0:00:11.959548,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.969550,s,30,30,30,29,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,0.03,0.03,3.00,0.00,0.00

0:00:11.974551,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.984554,s,28,29,29,29,29,30,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.01,0.00,0.03,3.00,0.00,0.00

0:00:11.989555,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:11.999557,s,31,30,30,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.04,3.00,0.00,0.00

0:00:12.004558,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.014560,s,29,28,30,30,30,30,30,29,-0.03,0.07,9.80,-0.06,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,0.00,0.05,3.00,0.00,0.00

0:00:12.019561,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.029564,s,30,29,29,30,30,29,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.05,3.00,0.00,0.00

0:00:12.034565,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.044567,s,31,31,30,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.06,-0.06,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.02,3.00,0.00,0.00

0:00:12.049568,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.059571,s,28,28,28,28,29,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.05,3.00,0.00,0.00

0:00:12.064572,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.074574,s,30,30,30,30,30,28,29,28,-0.03,0.07,9.80,-0.06,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.07,3.00,0.00,0.00

0:00:12.079575,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.089577,s,30,29,30,29,30,28,28,27,-0.03,0.07,9.80,-0.06,0.19,-0.06,0.95,0.00,-0.31,-0.31,0.00,0.00,0.00,3.00,0.00,0.00

0:00:12.094579,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.104581,s,30,30,30,30,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,-0.06,0.95,0.00,-0.31,-0.31,0.00,0.00,0.01,3.00,0.00,0.00

0:00:12.109582,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.119584,s,30,30,31,30,30,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.06,3.00,0.00,0.00

0:00:12.124585,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.134587,s,30,29,30,29,29,28,28,27,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.03,3.00,0.00,0.00

0:00:12.139588,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.149591,s,30,30,30,30,30,28,29,28,-0.03,0.07,9.80,0.00,-0.13,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.06,3.00,0.00,0.00

0:00:12.154592,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.164594,s,30,29,29,29,29,27,28,27,-0.03,0.07,9.80,0.00,-0.06,0.06,0.95,0.00,-0.31,-0.31,0.01,-0.01,0.01,3.00,0.00,0.00

0:00:12.169595,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.179598,s,31,30,30,30,31,29,29,29,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,-0.02,-0.01,0.03,3.00,0.00,0.00

0:00:12.184599,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.194601,s,30,29,29,29,30,28,28,28,-0.03,0.07,9.80,0.00,0.00,0.13,0.95,0.00,-0.31,-0.31,0.00,-0.01,0.02,3.00,0.00,0.00

0:00:12.199602,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.209605,s,30,29,29,28,29,28,28,27,-0.03,0.07,9.80,0.00,-0.06,0.00,0.95,0.00,-0.31,-0.31,0.00,-0.02,0.04,3.00,0.00,0.00

0:00:12.214606,t,8,36,16,0,16,0,0,2,3.12,-5.16,7.72,41.88,113.81,48.06,0.94,-0.29,-0.08,-0.08,4.28,0.70,-5.96,0.00,0.00,1.00

0:00:12.224608,s,31,30,30,30,30,29,31,30,-0.03,0.07,9.80,0.00,0.00,0.00,0.95,0.00,-0.31,-0.31,0.01,0.00,0.05,3.00,0.00,0.00

