Sample Rate = 140.98684210526315
time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal

0:00:01.447396,s,30,29,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.19,0.00,0.05,-0.46,0.02,0.02,0.15,-0.03,0.19,3.00,3.00,3.00

0:00:01.450396,t,458,470,341,77,289,224,336,413,9.73,-1.14,-0.02,62.56,16.31,25.00,0.02,-0.71,-0.71,-0.71,0.31,1.53,-1.03,0.00,1.00,3.00

0:00:01.452397,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.12,0.07,0.20,3.00,3.00,3.00

0:00:01.455399,t,462,474,338,78,289,222,338,414,9.73,-1.19,0.01,57.06,16.69,26.25,0.03,-0.70,-0.71,-0.71,0.24,1.71,-0.96,0.00,1.00,3.00

0:00:01.458400,s,29,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.13,-0.06,0.05,-0.46,0.02,0.02,0.04,0.08,0.21,3.00,3.00,3.00

0:00:01.460400,t,461,476,338,78,287,220,339,410,9.72,-1.23,0.05,51.06,16.62,26.31,0.04,-0.70,-0.71,-0.71,0.14,1.71,-1.30,0.00,1.00,3.00

0:00:01.463401,s,30,27,27,26,25,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.01,0.08,0.18,3.00,3.00,3.00

0:00:01.466402,t,459,475,336,76,286,218,338,413,9.71,-1.31,0.12,37.25,17.25,24.44,0.04,-0.70,-0.71,-0.71,0.09,1.67,-1.38,0.00,1.00,3.00

0:00:01.468402,s,30,28,27,27,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,-0.13,0.05,-0.46,0.02,0.02,-0.01,0.04,0.29,3.00,3.00,3.00

0:00:01.471403,t,458,481,329,76,286,216,332,420,9.70,-1.39,0.20,27.87,17.62,24.87,0.04,-0.70,-0.71,-0.71,0.01,1.40,-1.13,0.00,1.00,3.00

0:00:01.474403,s,30,28,28,27,26,25,26,26,-1.14,-0.08,-9.73,0.06,0.00,0.00,0.05,-0.46,0.02,0.02,0.03,0.02,0.19,3.00,3.00,3.00

0:00:01.476404,t,449,478,319,76,285,214,331,422,9.68,-1.48,0.27,19.75,17.81,26.12,0.05,-0.69,-0.72,-0.72,0.15,1.08,-1.51,0.00,1.00,3.00

0:00:01.479402,s,30,29,28,26,26,26,27,26,-1.14,-0.08,-9.73,0.00,0.06,-0.06,0.05,-0.46,0.02,0.02,0.14,-0.02,0.16,3.00,3.00,3.00

0:00:01.482405,t,442,473,311,76,284,212,329,418,9.68,-1.52,0.30,17.50,18.87,26.87,0.05,-0.69,-0.72,-0.72,0.18,0.69,-1.11,0.00,1.00,3.00

0:00:01.484406,s,29,29,27,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,-0.06,0.05,-0.46,0.02,0.02,0.19,-0.05,0.19,3.00,3.00,3.00

0:00:01.487407,t,435,465,299,76,281,206,322,405,9.67,-1.57,0.34,14.69,19.81,27.69,0.05,-0.69,-0.72,-0.72,0.18,0.68,-0.29,0.00,1.00,3.00

0:00:01.490407,s,30,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,-0.06,0.31,0.06,0.05,-0.46,0.02,0.02,0.11,0.01,0.12,3.00,3.00,3.00

0:00:01.492408,t,427,415,279,77,277,186,311,390,9.65,-1.67,0.40,5.69,17.31,31.87,0.05,-0.69,-0.72,-0.72,0.30,0.74,-0.26,0.00,1.00,3.00

0:00:01.495408,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.13,0.00,0.05,-0.46,0.02,0.02,0.02,0.03,0.23,3.00,3.00,3.00

0:00:01.498398,t,436,408,266,78,274,181,308,382,9.63,-1.78,0.46,-3.69,16.87,34.44,0.06,-0.69,-0.72,-0.72,0.58,0.78,-0.66,0.00,1.00,3.00

0:00:01.501397,s,30,28,27,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,-0.13,0.00,0.05,-0.46,0.02,0.02,0.00,0.07,0.17,3.00,3.00,3.00

0:00:01.504400,t,426,386,250,78,268,171,300,377,9.61,-1.84,0.48,-7.31,17.31,34.63,0.05,-0.68,-0.72,-0.72,0.60,0.77,-0.80,0.00,1.00,3.00

0:00:01.507398,s,30,27,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.37,0.00,0.05,-0.46,0.02,0.02,-0.10,0.07,0.16,3.00,3.00,3.00

0:00:01.511399,t,406,380,242,77,265,168,287,381,9.60,-1.90,0.51,-10.00,18.06,35.06,0.05,-0.68,-0.72,-0.72,0.63,0.69,-0.75,0.00,1.00,3.00

0:00:01.514400,s,30,28,27,26,26,25,26,26,-1.14,-0.08,-9.73,-0.06,0.06,0.00,0.05,-0.46,0.02,0.02,0.10,0.00,0.19,3.00,3.00,3.00

0:00:01.517401,t,401,362,234,75,260,156,282,379,9.59,-1.96,0.54,-12.56,19.56,36.50,0.06,-0.68,-0.73,-0.73,-0.06,0.24,-0.36,0.00,1.00,3.00

0:00:01.520401,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,-0.06,0.05,-0.46,0.02,0.02,0.11,0.00,0.21,3.00,3.00,3.00

0:00:01.523402,t,378,334,218,74,251,143,270,366,9.55,-2.12,0.65,-7.44,24.31,30.87,0.06,-0.68,-0.73,-0.73,-0.65,0.02,-0.13,0.00,1.00,3.00

0:00:01.527403,s,30,29,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.19,-0.07,0.21,3.00,3.00,3.00

0:00:01.530416,t,366,317,209,75,247,139,261,354,9.53,-2.17,0.69,-1.94,25.25,29.81,0.06,-0.67,-0.73,-0.73,-0.49,-0.26,-0.34,0.00,1.00,3.00

0:00:01.534417,s,30,28,28,27,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.16,0.00,0.17,3.00,3.00,3.00

0:00:01.537418,t,357,308,198,75,240,137,248,339,9.52,-2.22,0.73,4.75,26.69,28.69,0.06,-0.67,-0.73,-0.73,-0.44,-0.31,-0.38,0.00,1.00,3.00

0:00:01.540418,s,30,30,30,30,30,30,30,29,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.10,0.01,0.19,3.00,3.00,3.00

0:00:01.543419,t,344,307,186,77,234,137,247,326,9.50,-2.26,0.78,12.44,24.00,27.62,0.06,-0.67,-0.73,-0.73,0.50,-0.48,-0.59,0.00,1.00,3.00

0:00:01.546420,s,30,28,26,27,26,26,24,26,-1.14,-0.08,-9.73,0.00,-0.25,0.00,0.05,-0.46,0.02,0.02,-0.02,0.10,0.22,3.00,3.00,3.00

0:00:01.549421,t,333,306,162,78,222,120,220,282,9.46,-2.38,0.91,34.06,18.25,25.31,0.07,-0.67,-0.74,-0.74,0.46,-0.64,-0.70,0.00,1.00,3.00

0:00:01.551421,s,30,30,30,30,30,30,30,28,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,-0.04,0.09,0.21,3.00,3.00,3.00

0:00:01.554422,t,328,307,152,79,218,113,214,274,9.45,-2.41,0.95,37.50,17.50,24.87,0.07,-0.66,-0.74,-0.74,0.32,-0.79,-0.77,0.00,1.00,3.00

0:00:01.557422,s,30,30,30,30,30,30,30,29,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.00,0.03,0.20,3.00,3.00,3.00

0:00:01.559423,t,322,290,147,79,212,113,213,264,9.44,-2.44,1.00,41.44,17.31,24.31,0.08,-0.66,-0.74,-0.74,0.36,-1.06,-0.84,0.00,1.00,3.00

0:00:01.562423,s,30,30,30,30,31,30,30,30,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.08,0.00,0.19,3.00,3.00,3.00

0:00:01.565424,t,307,275,142,79,210,116,210,251,9.41,-2.51,1.11,52.31,22.06,24.19,0.08,-0.66,-0.74,-0.74,0.20,-1.02,-0.86,0.00,1.00,3.00

0:00:01.567424,s,30,29,27,26,26,25,26,25,-1.14,-0.08,-9.73,-0.06,0.31,0.00,0.05,-0.46,0.02,0.02,0.12,-0.03,0.25,3.00,3.00,3.00

0:00:01.570425,t,300,252,136,80,200,114,200,237,9.38,-2.56,1.23,55.75,24.44,22.56,0.09,-0.65,-0.75,-0.75,-0.44,-0.20,-0.79,0.00,1.00,3.00

0:00:01.573426,s,30,30,30,30,30,30,29,28,-1.14,-0.08,-9.73,0.00,0.06,-0.13,0.05,-0.46,0.02,0.02,0.13,-0.04,0.04,3.00,3.00,3.00

0:00:01.577435,t,294,246,134,80,191,111,194,230,9.37,-2.58,1.29,52.44,20.00,21.87,0.09,-0.65,-0.75,-0.75,-0.36,0.10,-0.73,0.00,1.00,3.00

0:00:01.580428,s,30,28,28,27,26,25,24,26,-1.14,-0.08,-9.73,-0.06,-0.06,0.00,0.05,-0.46,0.02,0.02,0.08,0.01,0.19,3.00,3.00,3.00

0:00:01.583428,t,284,238,134,81,190,110,191,222,9.35,-2.61,1.33,45.38,12.69,21.50,0.10,-0.65,-0.75,-0.75,0.89,0.26,0.21,0.00,1.00,3.00

0:00:01.586429,s,30,28,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.25,-0.06,0.05,-0.46,0.02,0.02,0.04,0.10,0.19,3.00,3.00,3.00

0:00:01.589428,t,277,237,134,81,185,111,190,215,9.34,-2.65,1.35,41.44,13.31,5.12,0.10,-0.65,-0.75,-0.75,-0.44,0.81,-0.50,0.00,1.00,3.00

0:00:01.592431,s,30,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,-0.06,0.07,0.18,3.00,3.00,3.00

0:00:01.595425,t,271,237,136,82,184,109,187,214,9.33,-2.63,1.42,39.00,9.81,-4.19,0.10,-0.65,-0.75,-0.75,-0.20,0.74,-0.52,0.00,1.00,3.00

0:00:01.597430,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.25,-0.06,0.05,-0.46,0.02,0.02,-0.03,0.07,0.20,3.00,3.00,3.00

0:00:01.600430,t,266,235,136,83,180,105,182,214,9.34,-2.58,1.47,29.50,3.12,-12.44,0.10,-0.65,-0.75,-0.75,0.35,0.33,-0.38,0.00,1.00,3.00

0:00:01.603433,s,29,29,28,27,27,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.06,0.19,3.00,3.00,3.00

0:00:01.606421,t,270,235,142,82,181,106,182,216,9.35,-2.55,1.48,24.94,3.69,-15.88,0.10,-0.64,-0.75,-0.75,0.46,0.04,-0.21,0.00,1.00,3.00

0:00:01.609422,s,30,29,27,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.18,-0.05,0.17,3.00,3.00,3.00

0:00:01.612435,t,272,238,145,84,180,104,181,217,9.35,-2.51,1.50,20.62,6.31,-18.75,0.10,-0.64,-0.75,-0.75,0.07,-0.42,0.16,0.00,1.00,3.00

0:00:01.619426,t,260,240,168,90,248,116,197,264,9.47,-2.21,1.18,-3.12,0.94,0.37,0.22,0.57,0.72,0.72,0.00,-0.31,-0.16,0.00,1.00,3.00

0:00:01.623425,s,30,28,27,26,26,25,26,26,-1.14,-0.08,-9.73,-0.25,0.50,0.00,0.05,-0.46,0.02,0.02,0.04,0.02,0.19,3.00,3.00,3.00

0:00:01.625425,t,260,239,168,90,248,116,198,264,9.47,-2.22,1.18,-2.25,0.88,0.44,0.22,0.57,0.72,0.72,0.02,-0.32,-0.11,0.00,1.00,3.00

0:00:01.628436,s,30,28,28,26,27,25,26,26,-1.14,-0.08,-9.73,0.06,-0.37,0.06,0.05,-0.46,0.02,0.02,0.00,0.04,0.33,3.00,3.00,3.00

0:00:01.631437,t,260,239,169,89,247,115,197,264,9.47,-2.23,1.18,0.00,0.81,0.50,0.22,0.57,0.72,0.72,0.00,-0.30,-0.08,0.00,1.00,3.00

0:00:01.633438,s,30,28,28,27,27,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.06,0.02,0.33,3.00,3.00,3.00

0:00:01.636438,t,260,240,168,89,248,115,197,264,9.47,-2.23,1.18,0.69,0.94,0.44,0.22,0.57,0.72,0.72,-0.02,-0.25,-0.10,0.00,1.00,3.00

0:00:01.639439,s,29,28,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.19,-0.62,0.06,0.05,-0.46,0.02,0.02,0.04,-0.02,0.13,3.00,3.00,3.00

0:00:01.641439,t,260,240,168,89,247,115,197,264,9.47,-2.23,1.18,1.62,0.94,0.25,0.22,0.57,0.72,0.72,-0.04,-0.26,-0.10,0.00,1.00,3.00

0:00:01.644429,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.25,0.06,0.05,-0.46,0.02,0.02,0.11,0.01,0.25,3.00,3.00,3.00

0:00:01.647430,t,259,240,168,89,247,115,197,264,9.47,-2.24,1.18,2.31,0.62,0.19,0.22,0.57,0.72,0.72,-0.04,-0.22,-0.10,0.00,1.00,3.00

0:00:01.649430,s,30,29,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.13,0.00,0.00,0.05,-0.46,0.02,0.02,0.09,0.00,0.23,3.00,3.00,3.00

0:00:01.652431,t,259,240,168,89,247,117,197,264,9.47,-2.24,1.19,3.50,0.56,0.00,0.22,0.57,0.72,0.72,-0.07,-0.23,-0.13,0.00,1.00,3.00

0:00:01.655433,s,30,29,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.13,-0.50,0.00,0.05,-0.46,0.02,0.02,0.04,0.01,0.17,3.00,3.00,3.00

0:00:01.657432,t,256,239,168,90,251,120,202,272,9.47,-2.24,1.19,4.75,0.19,-0.19,0.22,0.57,0.72,0.72,-0.08,-0.23,-0.11,0.00,1.00,3.00

0:00:01.660433,s,29,28,28,26,26,26,26,25,-1.14,-0.08,-9.73,0.00,0.37,-0.06,0.05,-0.46,0.02,0.02,0.08,0.02,0.28,3.00,3.00,3.00

0:00:01.663434,t,259,239,168,89,248,116,196,264,9.47,-2.24,1.19,5.31,-0.06,-0.50,0.22,0.57,0.72,0.72,-0.06,-0.22,-0.11,0.00,1.00,3.00

0:00:01.666434,s,30,29,27,26,25,25,26,25,-1.14,-0.08,-9.73,0.00,-0.06,0.06,0.05,-0.46,0.02,0.02,0.04,0.07,0.23,3.00,3.00,3.00

0:00:01.668435,t,259,239,168,89,248,117,196,264,9.47,-2.24,1.19,5.87,-0.81,-0.25,0.22,0.57,0.72,0.72,-0.08,-0.20,-0.12,0.00,1.00,3.00

0:00:01.671435,s,30,28,28,26,25,26,26,26,-1.14,-0.08,-9.73,0.13,-0.37,0.00,0.05,-0.46,0.02,0.02,0.02,0.00,0.20,3.00,3.00,3.00

0:00:01.674436,t,257,242,170,90,250,120,199,264,9.47,-2.24,1.19,6.19,-1.19,-0.37,0.22,0.57,0.72,0.72,-0.08,-0.15,-0.12,0.00,1.00,3.00

0:00:01.677437,s,30,29,28,27,26,26,26,26,-1.14,-0.08,-9.73,-0.06,0.37,0.00,0.05,-0.46,0.02,0.02,0.07,0.01,0.17,3.00,3.00,3.00

0:00:01.679438,t,260,240,169,89,248,118,197,264,9.47,-2.24,1.19,6.69,-1.37,-0.25,0.21,0.57,0.72,0.72,-0.06,-0.18,-0.11,0.00,1.00,3.00

0:00:01.683438,s,30,29,27,27,26,26,26,26,-1.14,-0.08,-9.73,0.00,-0.06,0.00,0.05,-0.46,0.02,0.02,0.12,0.04,0.22,3.00,3.00,3.00

0:00:01.685439,t,257,239,168,90,251,121,203,274,9.47,-2.24,1.19,7.12,-1.56,-0.44,0.21,0.57,0.72,0.72,0.02,-0.11,-0.12,0.00,1.00,3.00

0:00:01.688439,s,30,28,27,27,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.13,0.00,0.05,-0.46,0.02,0.02,0.08,-0.01,0.15,3.00,3.00,3.00

0:00:01.691440,t,259,240,168,89,247,117,197,264,9.47,-2.24,1.19,7.69,-1.62,-0.44,0.21,0.57,0.72,0.72,0.05,-0.11,-0.10,0.00,1.00,3.00

0:00:01.694441,s,30,30,30,30,30,30,28,26,-1.14,-0.08,-9.73,0.06,-0.62,0.06,0.05,-0.46,0.02,0.02,0.10,0.00,0.17,3.00,3.00,3.00

0:00:01.696441,t,260,240,169,89,248,118,198,265,9.47,-2.24,1.19,8.19,-1.69,-0.62,0.21,0.58,0.72,0.72,0.07,-0.17,-0.12,0.00,1.00,3.00

0:00:01.699442,s,30,30,30,30,30,29,28,26,-1.14,-0.08,-9.73,0.00,-0.19,0.00,0.05,-0.46,0.02,0.02,0.07,0.05,0.21,3.00,3.00,3.00

0:00:01.701442,t,260,240,168,89,247,117,197,265,9.47,-2.24,1.18,8.19,-1.69,-0.50,0.21,0.58,0.72,0.72,0.09,-0.20,-0.04,0.00,1.00,3.00

0:00:01.704444,s,30,29,28,27,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.00,0.01,0.21,3.00,3.00,3.00

0:00:01.707444,t,259,239,168,90,246,117,197,264,9.47,-2.24,1.18,8.19,-1.62,-0.44,0.21,0.58,0.72,0.72,0.08,-0.21,-0.07,0.00,1.00,3.00

0:00:01.709447,s,30,29,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.06,-0.13,0.06,0.05,-0.46,0.02,0.02,0.02,0.03,0.20,3.00,3.00,3.00

0:00:01.712445,t,260,240,169,90,248,117,198,265,9.47,-2.24,1.19,8.50,-1.31,-0.06,0.21,0.58,0.72,0.72,0.06,-0.21,-0.07,0.00,1.00,3.00

0:00:01.715445,s,30,29,28,28,27,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.04,0.06,0.18,3.00,3.00,3.00

0:00:01.717446,t,261,240,168,89,247,116,197,264,9.47,-2.23,1.19,9.25,-1.00,0.19,0.21,0.58,0.72,0.72,0.05,-0.19,-0.08,0.00,1.00,3.00

0:00:01.720447,s,30,28,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.13,-0.13,0.00,0.05,-0.46,0.02,0.02,0.09,0.04,0.21,3.00,3.00,3.00

0:00:01.723448,t,262,240,169,90,248,116,198,266,9.47,-2.24,1.19,9.75,-1.06,0.69,0.20,0.58,0.72,0.72,0.06,-0.18,-0.05,0.00,1.00,3.00

0:00:01.725447,s,30,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.06,0.00,0.00,0.05,-0.46,0.02,0.02,0.11,0.04,0.16,3.00,3.00,3.00

0:00:01.729449,t,261,240,169,90,248,116,198,266,9.47,-2.24,1.19,9.94,-1.06,0.75,0.20,0.58,0.72,0.72,0.05,-0.14,-0.08,0.00,1.00,3.00

0:00:01.732452,s,30,28,27,27,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.14,0.05,0.16,3.00,3.00,3.00

0:00:01.735450,t,262,240,169,89,248,116,198,266,9.47,-2.24,1.19,10.25,-1.06,1.25,0.20,0.58,0.72,0.72,0.03,-0.15,-0.06,0.00,1.00,3.00

0:00:01.737450,s,30,29,27,26,26,26,26,26,-1.14,-0.08,-9.73,0.06,-0.19,0.00,0.05,-0.46,0.02,0.02,0.12,0.03,0.21,3.00,3.00,3.00

0:00:01.740451,t,262,240,169,90,248,118,198,265,9.47,-2.24,1.20,10.25,-0.69,1.56,0.20,0.58,0.72,0.72,0.01,-0.15,-0.11,0.00,1.00,3.00

0:00:01.742454,s,30,28,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.06,0.03,0.19,3.00,3.00,3.00

0:00:01.745452,t,262,240,169,90,248,118,198,265,9.46,-2.24,1.20,10.19,-0.81,1.87,0.20,0.58,0.72,0.72,0.01,-0.17,-0.11,0.00,1.00,3.00

0:00:01.748453,s,30,28,28,26,26,26,27,26,-1.14,-0.08,-9.73,0.00,-0.19,0.00,0.05,-0.46,0.02,0.02,0.04,0.03,0.20,3.00,3.00,3.00

0:00:01.750453,t,263,242,169,90,250,118,198,266,9.46,-2.24,1.21,10.31,-0.31,1.81,0.20,0.58,0.72,0.72,0.02,-0.20,-0.13,0.00,1.00,3.00

0:00:01.753454,s,30,29,28,26,27,26,26,26,-1.14,-0.08,-9.73,0.00,-0.13,0.00,0.05,-0.46,0.02,0.02,0.05,0.04,0.21,3.00,3.00,3.00

0:00:01.756455,t,262,240,168,89,250,118,197,264,9.46,-2.25,1.21,10.31,-0.37,1.87,0.20,0.58,0.72,0.72,0.07,-0.39,-0.01,0.00,1.00,3.00

0:00:01.760456,s,30,28,28,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.13,0.00,0.05,-0.46,0.02,0.02,0.06,0.01,0.19,3.00,3.00,3.00

0:00:01.763458,t,262,241,167,89,251,118,197,265,9.46,-2.25,1.21,9.75,-0.88,1.87,0.20,0.58,0.72,0.72,0.12,-0.56,0.00,0.00,1.00,3.00

0:00:01.766457,s,30,29,28,27,27,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.11,0.04,0.20,3.00,3.00,3.00

0:00:01.768468,t,264,240,167,89,253,121,198,269,9.46,-2.26,1.23,7.94,3.44,5.94,0.20,0.58,0.72,0.72,0.15,-1.29,-0.08,0.00,1.00,3.00

0:00:01.771469,s,30,29,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.19,0.00,0.05,-0.46,0.02,0.02,0.15,0.05,0.21,3.00,3.00,3.00

0:00:01.774459,t,265,238,166,86,254,127,198,268,9.45,-2.27,1.24,8.94,5.00,8.00,0.19,0.58,0.73,0.73,0.14,-1.41,-0.15,0.00,1.00,3.00

0:00:01.776459,s,30,28,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.13,-0.13,0.05,-0.46,0.02,0.02,0.10,0.03,0.21,3.00,3.00,3.00

0:00:01.779460,t,270,235,164,85,258,130,199,269,9.45,-2.29,1.25,10.63,5.87,10.19,0.19,0.58,0.73,0.73,0.14,-1.56,-0.31,0.00,1.00,3.00

0:00:01.782462,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.08,0.05,0.19,3.00,3.00,3.00

0:00:01.784472,t,274,234,163,84,264,129,202,271,9.44,-2.31,1.27,13.25,7.00,12.88,0.19,0.58,0.73,0.73,0.19,-2.35,-1.14,0.00,1.00,3.00

0:00:01.787472,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.05,0.03,0.21,3.00,3.00,3.00

0:00:01.790473,t,278,231,163,83,270,134,206,270,9.42,-2.36,1.31,25.81,7.94,20.37,0.19,0.58,0.73,0.73,0.25,-2.64,-1.52,0.00,1.00,3.00

0:00:01.792474,s,30,28,26,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.13,0.05,-0.46,0.02,0.02,0.05,0.01,0.20,3.00,3.00,3.00

0:00:01.795474,t,293,228,164,85,282,143,210,294,9.39,-2.43,1.38,50.38,10.38,29.87,0.18,0.58,0.73,0.73,0.58,-3.15,-2.49,0.00,1.00,3.00

0:00:01.798477,s,30,28,28,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,-0.06,0.00,0.05,-0.46,0.02,0.02,0.06,0.06,0.19,3.00,3.00,3.00

0:00:01.801481,t,298,231,164,84,289,145,214,300,9.38,-2.47,1.43,66.31,10.56,35.38,0.17,0.58,0.74,0.74,0.57,-3.06,-2.30,0.00,1.00,3.00

0:00:01.804466,s,30,28,27,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.10,0.06,0.20,3.00,3.00,3.00

0:00:01.807466,t,305,230,166,81,297,145,220,310,9.36,-2.51,1.48,88.12,10.31,51.06,0.16,0.58,0.74,0.74,1.01,-2.11,-1.75,0.00,1.00,3.00

0:00:01.810467,s,29,29,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.10,0.01,0.20,3.00,3.00,3.00

0:00:01.813468,t,316,229,164,80,301,154,228,319,9.30,-2.65,1.59,89.62,12.13,61.31,0.15,0.57,0.75,0.75,1.09,-0.97,-1.28,0.00,1.00,3.00

0:00:01.816469,s,30,29,28,26,26,26,26,26,-1.14,-0.08,-9.73,0.06,-0.13,0.06,0.05,-0.46,0.02,0.02,0.12,0.03,0.17,3.00,3.00,3.00

0:00:01.818469,t,319,223,168,78,309,161,234,328,9.22,-2.85,1.71,72.81,13.56,82.00,0.12,0.57,0.76,0.76,0.68,-0.84,-0.78,0.00,1.00,3.00

0:00:01.821480,s,30,29,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.00,-0.06,0.00,0.05,-0.46,0.02,0.02,0.12,0.04,0.18,3.00,3.00,3.00

0:00:01.824481,t,336,232,176,75,337,168,246,331,9.17,-2.97,1.76,59.63,6.06,96.31,0.12,0.57,0.76,0.76,0.67,-0.84,-0.57,0.00,1.00,3.00

0:00:01.827482,s,30,29,27,27,26,26,26,26,-1.14,-0.08,-9.73,0.13,-0.25,0.06,0.05,-0.46,0.02,0.02,0.05,0.01,0.19,3.00,3.00,3.00

0:00:01.829482,t,341,239,182,74,352,165,258,333,9.06,-3.25,1.83,55.06,1.75,100.75,0.11,0.56,0.76,0.76,0.52,-0.70,-0.59,0.00,1.00,3.00

0:00:01.832483,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.04,0.03,0.18,3.00,3.00,3.00

0:00:01.834483,t,346,258,190,74,363,163,275,334,9.00,-3.39,1.86,50.31,-3.37,104.12,0.10,0.56,0.77,0.77,0.12,-0.88,-0.46,0.00,1.00,3.00

0:00:01.837484,s,30,29,28,27,27,26,26,26,-1.14,-0.08,-9.73,0.00,0.13,0.00,0.05,-0.46,0.02,0.02,0.05,0.06,0.19,3.00,3.00,3.00

0:00:01.840474,t,354,266,197,72,388,154,292,338,8.94,-3.54,1.86,42.06,-11.06,105.69,0.09,0.56,0.77,0.77,-0.23,-1.78,-0.45,0.00,1.00,3.00

0:00:01.843485,s,30,30,30,29,29,27,27,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.06,0.04,0.21,3.00,3.00,3.00

0:00:01.846475,t,390,301,204,73,442,159,338,371,8.82,-3.85,1.84,25.81,-23.00,109.12,0.06,0.56,0.77,0.77,0.55,-2.58,-0.49,0.00,1.00,3.00

0:00:01.850478,s,29,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.06,0.13,0.05,-0.46,0.02,0.02,0.06,0.00,0.18,3.00,3.00,3.00

0:00:01.853489,t,413,303,202,72,441,154,340,362,8.75,-4.02,1.82,22.81,-25.00,112.75,0.05,0.56,0.77,0.77,1.65,-2.87,-0.28,0.00,1.00,3.00

