index,time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal
4402,61.799975,t,511.0,511.0,314.0,79.0,438.0,237.0,334.0,437.0,9.45,-2.6,0.11,-15.06,22.31,31.94,0.7,-0.3,-0.12,-0.12,-1.76,-0.78,-2.06,0.0,1.0,3.0
4403,61.814065,t,511.0,511.0,299.0,79.0,447.0,240.0,339.0,425.0,9.43,-2.65,0.15,-15.25,26.69,34.19,0.7,-0.31,-0.12,-0.12,-1.42,-2.57,-2.53,0.0,1.0,3.0
4404,61.82923,t,511.0,511.0,261.0,76.0,472.0,241.0,326.0,419.0,9.4,-2.78,0.24,-26.19,36.5,46.13,0.71,-0.31,-0.12,-0.12,-1.62,-2.7,-2.19,0.0,1.0,3.0
4405,61.844374,t,510.0,511.0,238.0,75.0,486.0,246.0,314.0,399.0,9.34,-2.95,0.34,-25.12,43.63,56.75,0.71,-0.32,-0.12,-0.12,-1.99,-3.3,-1.3,0.0,1.0,3.0
4406,61.859459,t,499.0,511.0,206.0,74.0,511.0,250.0,309.0,401.0,9.3,-3.06,0.4,-31.56,47.94,69.5,0.71,-0.32,-0.12,-0.12,-1.78,-3.97,-0.74,0.0,1.0,3.0
4407,61.874689000000004,t,502.0,458.0,154.0,73.0,474.0,224.0,278.0,364.0,9.19,-3.36,0.48,-47.56,36.69,98.87,0.72,-0.34,-0.12,-0.12,0.3,-5.59,-0.32,0.0,1.0,3.0
4408,61.889842,t,485.0,436.0,135.0,74.0,450.0,220.0,264.0,356.0,9.12,-3.55,0.49,-47.31,25.69,116.37,0.72,-0.35,-0.11,-0.11,3.26,-6.09,1.02,0.0,1.0,3.0
4409,61.904848,t,451.0,400.0,134.0,73.0,410.0,207.0,251.0,330.0,8.94,-3.99,0.45,-35.75,-4.62,146.12,0.72,-0.36,-0.1,-0.1,6.99,-5.48,0.78,0.0,1.0,3.0
4410,61.919881,t,401.0,371.0,140.0,75.0,374.0,195.0,244.0,282.0,8.71,-4.48,0.35,-9.56,-26.44,166.19,0.72,-0.38,-0.08,-0.08,11.52,-0.06,-0.04,0.0,1.0,3.0
4411,61.934913,t,334.0,314.0,137.0,74.0,332.0,189.0,240.0,269.0,8.57,-4.74,0.33,2.94,-19.75,175.19,0.72,-0.39,-0.07,-0.07,11.04,2.12,-0.54,0.0,1.0,3.0
4412,61.948974,t,329.0,309.0,140.0,72.0,318.0,191.0,253.0,260.0,8.42,-5.0,0.32,11.31,-8.56,178.69,0.72,-0.41,-0.04,-0.04,9.9,3.3,-0.16,0.0,1.0,3.0
4413,61.964992,t,325.0,306.0,140.0,70.0,308.0,196.0,262.0,260.0,8.11,-5.49,0.34,-7.44,8.81,167.5,0.72,-0.42,-0.03,-0.03,6.57,3.86,0.47,0.0,1.0,3.0
4414,61.97906,t,335.0,306.0,137.0,69.0,305.0,210.0,275.0,266.0,7.82,-5.9,0.32,-24.19,7.12,142.62,0.72,-0.43,-0.02,-0.02,3.83,2.02,-0.34,0.0,1.0,3.0
4415,61.995202,t,352.0,317.0,135.0,69.0,310.0,213.0,280.0,283.0,7.69,-6.07,0.29,-25.87,-2.5,122.5,0.72,-0.44,-0.01,-0.01,2.38,-0.26,-1.53,0.0,1.0,3.0
4416,62.010308,t,370.0,325.0,133.0,69.0,331.0,223.0,289.0,298.0,7.58,-6.2,0.26,-11.88,-11.94,101.56,0.72,-0.45,0.0,0.0,2.19,0.53,0.35,0.0,1.0,3.0
4417,62.024468,t,390.0,331.0,131.0,68.0,343.0,231.0,290.0,319.0,7.5,-6.31,0.24,21.25,-29.25,67.94,0.72,-0.45,0.01,0.01,2.74,0.9,1.07,0.0,1.0,3.0
4418,62.03959,t,408.0,329.0,126.0,69.0,364.0,247.0,296.0,343.0,7.32,-6.51,0.26,42.63,-17.69,41.25,0.72,-0.45,0.02,0.02,2.72,1.4,1.84,0.0,1.0,3.0
4419,62.054653,t,430.0,328.0,132.0,70.0,382.0,249.0,298.0,362.0,7.29,-6.54,0.3,53.75,-12.38,27.25,0.72,-0.45,0.02,0.02,2.73,1.09,2.05,0.0,1.0,3.0
4420,62.069685,t,436.0,334.0,130.0,68.0,378.0,246.0,292.0,355.0,7.27,-6.56,0.36,63.81,-6.75,16.94,0.72,-0.44,0.03,0.03,1.36,2.52,1.76,0.0,1.0,3.0
4421,62.084689,t,407.0,330.0,131.0,69.0,378.0,243.0,299.0,346.0,7.26,-6.57,0.44,75.37,-6.44,9.38,0.73,-0.44,0.04,0.04,0.11,3.59,1.43,0.0,1.0,3.0
4422,62.099748,t,383.0,319.0,130.0,69.0,366.0,233.0,282.0,312.0,7.29,-6.5,0.74,89.56,4.37,-23.0,0.73,-0.42,0.04,0.04,-0.39,5.85,0.99,0.0,1.0,3.0
4423,62.114752,t,386.0,323.0,116.0,69.0,346.0,227.0,266.0,294.0,7.33,-6.45,0.84,75.75,6.19,-36.75,0.74,-0.42,0.04,0.04,-0.63,6.02,0.6,0.0,1.0,3.0
4424,62.129755,t,380.0,323.0,106.0,68.0,334.0,223.0,257.0,299.0,7.39,-6.37,0.92,64.25,10.94,-50.19,0.74,-0.41,0.04,0.04,-1.08,5.98,-0.44,0.0,1.0,3.0
4425,62.144787,t,358.0,305.0,102.0,68.0,314.0,210.0,241.0,294.0,7.53,-6.18,1.01,-2.31,-3.12,-88.87,0.74,-0.4,0.03,0.03,-1.99,5.83,0.05,0.0,1.0,3.0
4426,62.159791,t,345.0,294.0,100.0,69.0,304.0,201.0,231.0,284.0,7.73,-5.94,0.97,-23.25,-7.19,-100.81,0.74,-0.39,0.02,0.02,-1.73,5.43,0.35,0.0,1.0,3.0
4427,62.174794,t,339.0,275.0,101.0,68.0,291.0,196.0,217.0,279.0,7.84,-5.8,0.92,-39.63,-6.25,-109.56,0.74,-0.39,0.01,0.01,-1.61,4.98,0.67,0.0,1.0,3.0
4428,62.189797,t,337.0,262.0,101.0,69.0,277.0,191.0,213.0,275.0,7.96,-5.65,0.87,-53.44,-2.37,-114.69,0.74,-0.39,0.0,0.0,-1.56,3.98,0.0,0.0,1.0,3.0
4429,62.204801,t,326.0,227.0,102.0,68.0,256.0,183.0,206.0,265.0,8.18,-5.34,0.72,-84.62,-6.37,-123.12,0.73,-0.39,-0.03,-0.03,-1.42,0.72,0.26,0.0,1.0,3.0
4430,62.219803999999996,t,307.0,223.0,103.0,69.0,251.0,167.0,206.0,261.0,8.41,-5.01,0.55,-80.31,-11.88,-122.81,0.73,-0.38,-0.04,-0.04,-1.49,-0.15,0.19,0.0,1.0,3.0
4431,62.234808,t,300.0,227.0,105.0,69.0,247.0,154.0,206.0,252.0,8.51,-4.83,0.47,-69.37,-15.19,-122.69,0.72,-0.38,-0.05,-0.05,-2.01,-0.42,0.1,0.0,1.0,3.0
4432,62.249811,t,287.0,234.0,108.0,69.0,246.0,156.0,214.0,260.0,8.61,-4.66,0.4,-56.94,-16.44,-122.0,0.72,-0.38,-0.06,-0.06,-2.23,-0.87,0.0,0.0,1.0,3.0
4433,62.264875,t,300.0,263.0,104.0,74.0,235.0,165.0,218.0,246.0,8.8,-4.31,0.26,-42.94,-24.75,-117.0,0.71,-0.37,-0.09,-0.09,-1.25,-2.44,-1.09,0.0,1.0,3.0
4434,62.279982,t,313.0,287.0,99.0,73.0,228.0,164.0,217.0,249.0,8.88,-4.14,0.19,-30.19,-22.31,-101.31,0.71,-0.37,-0.09,-0.09,-0.95,-3.08,-1.33,0.0,1.0,3.0
4435,62.295015,t,329.0,311.0,98.0,76.0,229.0,166.0,218.0,259.0,9.01,-3.85,0.1,-16.37,-18.62,-90.44,0.7,-0.36,-0.1,-0.1,-1.65,-3.53,-1.4,0.0,1.0,3.0
4436,62.310079,t,374.0,334.0,102.0,72.0,239.0,180.0,230.0,286.0,9.11,-3.61,0.06,12.19,-12.38,-70.25,0.7,-0.36,-0.11,-0.11,-2.95,-3.59,-1.65,0.0,1.0,3.0
4437,62.324207,t,387.0,340.0,105.0,71.0,244.0,188.0,232.0,296.0,9.15,-3.52,0.06,27.0,-13.38,-61.31,0.7,-0.35,-0.11,-0.11,-3.33,-3.61,-1.58,0.0,1.0,3.0
4438,62.339357,t,398.0,343.0,106.0,70.0,245.0,191.0,236.0,303.0,9.18,-3.43,0.06,42.44,-13.06,-53.81,0.7,-0.34,-0.11,-0.11,-3.07,-2.64,-0.95,0.0,1.0,3.0
4439,62.354498,t,405.0,353.0,107.0,70.0,248.0,194.0,238.0,306.0,9.23,-3.29,0.1,63.63,-10.81,-41.25,0.7,-0.33,-0.11,-0.11,-3.27,-1.77,-0.06,0.0,1.0,3.0
4440,62.369607,t,407.0,365.0,109.0,70.0,252.0,201.0,244.0,326.0,9.27,-3.17,0.11,56.5,-16.56,-33.75,0.7,-0.32,-0.11,-0.11,-3.19,-1.14,-0.71,0.0,1.0,3.0
4441,62.384694,t,410.0,374.0,109.0,70.0,252.0,206.0,249.0,330.0,9.29,-3.12,0.11,55.69,-19.31,-30.75,0.7,-0.32,-0.1,-0.1,-3.54,-0.88,-0.92,0.0,1.0,3.0
4442,62.399763,t,407.0,376.0,112.0,70.0,255.0,210.0,258.0,330.0,9.3,-3.08,0.11,60.94,-24.56,-28.31,0.7,-0.31,-0.1,-0.1,-3.76,-0.38,-0.68,0.0,1.0,3.0
4443,62.414807,t,404.0,387.0,120.0,69.0,253.0,200.0,254.0,331.0,9.33,-2.99,0.06,69.12,-37.81,-25.5,0.7,-0.3,-0.09,-0.09,-2.85,2.33,1.32,0.0,1.0,3.0
4444,62.429862,t,443.0,422.0,143.0,78.0,290.0,190.0,298.0,360.0,9.35,-2.93,0.0,75.0,-53.06,-16.87,0.7,-0.29,-0.09,-0.09,-2.05,2.54,1.18,0.0,1.0,3.0
4445,62.444865,t,480.0,479.0,194.0,75.0,302.0,191.0,308.0,389.0,9.36,-2.9,-0.09,55.94,-72.31,-14.56,0.7,-0.29,-0.08,-0.08,2.94,0.2,0.59,0.0,1.0,3.0
4446,62.459869,t,511.0,511.0,230.0,80.0,312.0,206.0,324.0,416.0,9.37,-2.88,-0.24,22.87,-98.75,-17.12,0.69,-0.29,-0.08,-0.08,7.12,-0.28,0.34,0.0,1.0,3.0
4447,62.474872,t,511.0,511.0,254.0,76.0,330.0,212.0,326.0,430.0,9.38,-2.79,-0.56,-41.69,-62.13,-13.75,0.68,-0.29,-0.08,-0.08,2.83,-4.09,4.2,0.0,1.0,3.0
4448,62.489875,t,511.0,511.0,255.0,77.0,328.0,210.0,324.0,434.0,9.36,-2.79,-0.78,-81.31,-32.31,22.69,0.67,-0.29,-0.08,-0.08,2.19,-6.45,-2.96,0.0,1.0,3.0
4449,62.504931,t,511.0,511.0,275.0,78.0,307.0,210.0,332.0,424.0,9.33,-2.89,-0.81,-68.06,-3.0,64.87,0.67,-0.3,-0.08,-0.08,1.47,-4.36,-4.53,0.0,1.0,3.0
4450,62.519295,t,511.0,511.0,310.0,77.0,305.0,216.0,366.0,426.0,9.23,-3.18,-0.82,-26.44,3.19,98.87,0.67,-0.32,-0.07,-0.07,8.76,-0.98,-2.46,0.0,1.0,3.0
4451,62.534346,t,511.0,511.0,329.0,74.0,317.0,206.0,352.0,418.0,9.19,-3.31,-0.85,-35.88,-9.06,83.69,0.67,-0.33,-0.07,-0.07,10.19,-3.46,-3.44,0.0,1.0,3.0
4452,62.54947,t,511.0,511.0,306.0,76.0,312.0,204.0,332.0,422.0,9.12,-3.48,-0.87,-43.44,22.44,56.56,0.67,-0.33,-0.07,-0.07,4.78,2.71,-2.87,0.0,1.0,3.0
4453,62.564591,t,511.0,511.0,285.0,77.0,298.0,202.0,331.0,395.0,9.09,-3.57,-0.83,-33.19,38.31,60.25,0.67,-0.34,-0.07,-0.07,5.15,5.71,-1.42,0.0,1.0,3.0
4454,62.579594,t,497.0,511.0,277.0,79.0,294.0,203.0,337.0,348.0,9.05,-3.69,-0.71,-17.56,45.63,26.12,0.68,-0.35,-0.07,-0.07,4.65,3.3,-3.04,0.0,1.0,3.0
4455,62.594676,t,481.0,511.0,282.0,77.0,299.0,209.0,353.0,361.0,9.05,-3.69,-0.67,-9.31,27.69,1.19,0.68,-0.34,-0.07,-0.07,6.01,0.06,-0.59,0.0,1.0,3.0
4456,62.609704,t,484.0,511.0,292.0,77.0,302.0,218.0,353.0,386.0,9.08,-3.63,-0.65,13.63,1.19,-22.37,0.68,-0.34,-0.07,-0.07,6.09,0.43,-1.32,0.0,1.0,3.0
4457,62.624763,t,492.0,511.0,302.0,79.0,310.0,214.0,342.0,396.0,9.12,-3.54,-0.63,23.69,-3.62,-36.56,0.68,-0.34,-0.07,-0.07,4.65,3.31,-1.19,0.0,1.0,3.0
4458,62.639792,t,511.0,511.0,315.0,75.0,315.0,214.0,341.0,401.0,9.15,-3.46,-0.62,22.06,-0.37,-48.56,0.68,-0.33,-0.08,-0.08,3.96,2.44,-1.16,0.0,1.0,3.0
4459,62.654796,t,511.0,511.0,319.0,77.0,319.0,214.0,342.0,404.0,9.18,-3.37,-0.6,21.69,4.37,-59.25,0.68,-0.32,-0.08,-0.08,1.89,0.22,-0.84,0.0,1.0,3.0
4460,62.669799,t,511.0,511.0,324.0,75.0,319.0,213.0,341.0,400.0,9.22,-3.27,-0.57,32.13,10.94,-67.44,0.68,-0.32,-0.08,-0.08,1.09,0.24,-0.63,0.0,1.0,3.0
4461,62.684802,t,506.0,511.0,327.0,76.0,329.0,217.0,344.0,396.0,9.33,-2.96,-0.45,40.81,14.25,-66.75,0.68,-0.3,-0.09,-0.09,0.1,0.17,-0.59,0.0,1.0,3.0
4462,62.699808,t,506.0,511.0,330.0,76.0,333.0,216.0,347.0,396.0,9.37,-2.85,-0.4,40.44,15.81,-65.69,0.69,-0.3,-0.09,-0.09,-0.78,0.2,-0.79,0.0,1.0,3.0
4463,62.714809,t,506.0,511.0,338.0,74.0,338.0,219.0,347.0,394.0,9.4,-2.75,-0.36,37.63,15.81,-64.37,0.69,-0.29,-0.09,-0.09,-1.16,0.01,-0.85,0.0,1.0,3.0
4464,62.729842,t,508.0,511.0,340.0,72.0,342.0,223.0,348.0,398.0,9.43,-2.65,-0.32,33.44,12.06,-62.75,0.69,-0.28,-0.1,-0.1,-1.57,-0.53,-0.88,0.0,1.0,3.0
4465,62.744871,t,511.0,511.0,338.0,74.0,354.0,233.0,363.0,423.0,9.5,-2.37,-0.26,29.56,3.44,-55.31,0.69,-0.27,-0.1,-0.1,-1.72,-1.82,-0.79,0.0,1.0,3.0
4466,62.759935,t,511.0,511.0,338.0,73.0,366.0,233.0,363.0,440.0,9.53,-2.29,-0.24,31.69,4.56,-51.25,0.69,-0.27,-0.1,-0.1,-2.01,-2.32,-0.76,0.0,1.0,3.0
4467,62.774967000000004,t,511.0,511.0,341.0,73.0,366.0,237.0,361.0,435.0,9.54,-2.22,-0.22,35.88,5.62,-46.25,0.69,-0.26,-0.1,-0.1,-3.38,-2.59,-0.4,0.0,1.0,3.0
4468,62.789023,t,511.0,511.0,346.0,72.0,371.0,227.0,350.0,425.0,9.57,-2.09,-0.17,38.56,7.19,-35.31,0.69,-0.25,-0.1,-0.1,-3.65,-2.57,-0.26,0.0,1.0,3.0
4469,62.804115,t,511.0,511.0,352.0,70.0,383.0,228.0,351.0,430.0,9.58,-2.04,-0.14,28.0,8.56,-24.94,0.7,-0.25,-0.1,-0.1,-4.74,-2.89,0.08,0.0,1.0,3.0
4470,62.819146,t,511.0,511.0,352.0,70.0,393.0,228.0,351.0,433.0,9.6,-1.97,-0.1,23.25,7.62,-18.25,0.7,-0.24,-0.1,-0.1,-4.85,-2.83,-0.05,0.0,1.0,3.0
4471,62.835152,t,511.0,511.0,356.0,70.0,403.0,230.0,345.0,438.0,9.6,-1.96,-0.08,19.5,6.56,-10.81,0.7,-0.24,-0.1,-0.1,-4.93,-2.66,-0.62,0.0,1.0,3.0
4472,62.84924,t,511.0,511.0,352.0,76.0,419.0,229.0,345.0,436.0,9.6,-1.96,-0.05,6.87,8.19,2.87,0.7,-0.24,-0.1,-0.1,-4.44,-2.98,-0.18,0.0,1.0,3.0
4473,62.864272,t,511.0,511.0,351.0,78.0,417.0,229.0,342.0,436.0,9.6,-1.97,-0.03,-1.12,9.56,11.13,0.7,-0.24,-0.1,-0.1,-4.01,-2.22,-0.04,0.0,1.0,3.0
4474,62.879401,t,511.0,511.0,349.0,78.0,412.0,227.0,341.0,435.0,9.59,-2.01,-0.02,-14.0,15.94,26.62,0.7,-0.24,-0.1,-0.1,-3.85,-1.63,-0.17,0.0,1.0,3.0
4475,62.894542,t,511.0,511.0,349.0,78.0,411.0,227.0,346.0,426.0,9.57,-2.1,0.02,-21.75,21.81,30.87,0.7,-0.25,-0.1,-0.1,-3.87,-0.56,-0.87,0.0,1.0,3.0
4476,62.909657,t,511.0,511.0,326.0,76.0,396.0,227.0,342.0,395.0,9.55,-2.22,0.09,-28.31,25.62,36.13,0.7,-0.25,-0.1,-0.1,-3.92,-0.07,-0.51,0.0,1.0,3.0
4477,62.924686,t,506.0,511.0,310.0,76.0,398.0,226.0,336.0,387.0,9.53,-2.28,0.11,-35.69,22.75,38.19,0.7,-0.26,-0.1,-0.1,-2.77,0.01,-1.39,0.0,1.0,3.0
4478,62.939690999999996,t,494.0,511.0,287.0,78.0,406.0,230.0,346.0,397.0,9.51,-2.35,0.13,-43.69,23.62,39.5,0.71,-0.27,-0.1,-0.1,-2.3,-0.15,-1.7,0.0,1.0,3.0
4479,62.954692,t,511.0,511.0,264.0,79.0,415.0,220.0,324.0,402.0,9.46,-2.55,0.22,-52.63,31.87,40.94,0.71,-0.28,-0.1,-0.1,-1.67,-2.12,-2.25,0.0,1.0,3.0
4480,62.969724,t,511.0,511.0,251.0,78.0,418.0,220.0,315.0,402.0,9.44,-2.62,0.25,-51.38,31.06,42.19,0.71,-0.29,-0.11,-0.11,-1.7,-2.24,-1.79,0.0,1.0,3.0
4481,62.984728,t,511.0,511.0,243.0,78.0,422.0,218.0,307.0,397.0,9.42,-2.69,0.28,-47.06,30.75,44.88,0.71,-0.29,-0.11,-0.11,-1.6,-2.19,-1.84,0.0,1.0,3.0
4482,62.999761,t,511.0,511.0,218.0,77.0,436.0,216.0,303.0,376.0,9.39,-2.77,0.31,-44.69,33.63,49.0,0.71,-0.3,-0.11,-0.11,-1.61,-1.95,-0.82,0.0,1.0,3.0
4483,63.014816,t,504.0,471.0,158.0,76.0,440.0,212.0,273.0,350.0,9.29,-3.1,0.39,-56.19,29.81,78.94,0.71,-0.32,-0.11,-0.11,1.45,-6.2,-0.14,0.0,1.0,3.0
4484,63.029878,t,490.0,426.0,133.0,76.0,446.0,212.0,253.0,336.0,9.23,-3.26,0.4,-58.63,28.19,96.5,0.71,-0.33,-0.11,-0.11,3.92,-6.73,0.81,0.0,1.0,3.0
4485,63.044881000000004,t,457.0,397.0,120.0,76.0,422.0,210.0,243.0,322.0,9.17,-3.45,0.4,-55.56,23.94,115.19,0.71,-0.34,-0.11,-0.11,5.47,-6.16,1.51,0.0,1.0,3.0
4486,63.058969,t,358.0,319.0,122.0,80.0,353.0,191.0,220.0,276.0,8.98,-3.9,0.38,-44.44,5.19,153.0,0.71,-0.37,-0.09,-0.09,10.86,-1.82,1.0,0.0,1.0,3.0
4487,63.075028,t,315.0,280.0,113.0,81.0,334.0,185.0,216.0,255.0,8.86,-4.16,0.35,-31.44,-2.12,185.56,0.71,-0.38,-0.08,-0.08,11.07,-1.22,-0.25,0.0,1.0,3.0
4488,63.089128,t,298.0,267.0,105.0,78.0,318.0,184.0,222.0,244.0,8.57,-4.75,0.3,-17.37,-4.75,200.94,0.71,-0.39,-0.07,-0.07,11.35,-0.54,0.45,0.0,1.0,3.0
4489,63.105158,t,283.0,263.0,110.0,78.0,311.0,182.0,226.0,244.0,8.39,-5.05,0.3,-10.38,3.25,205.87,0.72,-0.4,-0.06,-0.06,10.47,0.01,1.5,0.0,1.0,3.0
4490,63.119338,t,278.0,244.0,120.0,69.0,299.0,191.0,241.0,248.0,8.03,-5.61,0.35,-4.62,20.81,193.25,0.72,-0.43,-0.02,-0.02,5.27,3.47,1.06,0.0,1.0,3.0
4491,63.134445,t,285.0,245.0,120.0,69.0,301.0,199.0,253.0,248.0,7.71,-6.03,0.35,-6.87,-2.0,141.56,0.72,-0.44,-0.02,-0.02,2.5,3.27,-0.07,0.0,1.0,3.0
4492,63.149585,t,292.0,255.0,115.0,69.0,298.0,202.0,260.0,253.0,7.6,-6.18,0.32,-3.44,-14.81,110.37,0.72,-0.44,-0.01,-0.01,1.95,1.85,-0.14,0.0,1.0,3.0
4493,63.164589,t,306.0,240.0,107.0,69.0,299.0,212.0,264.0,256.0,7.51,-6.29,0.3,4.0,-22.75,82.87,0.72,-0.45,0.0,0.0,3.26,1.15,0.83,0.0,1.0,3.0
4494,63.179686,t,346.0,243.0,110.0,68.0,308.0,216.0,246.0,268.0,7.41,-6.41,0.27,16.94,-23.56,36.88,0.72,-0.45,0.01,0.01,3.17,0.51,1.02,0.0,1.0,3.0
4495,63.194716,t,350.0,242.0,109.0,69.0,309.0,221.0,240.0,272.0,7.37,-6.45,0.28,43.75,-20.06,14.44,0.72,-0.45,0.01,0.01,2.08,2.04,2.42,0.0,1.0,3.0
4496,63.209778,t,344.0,230.0,109.0,68.0,306.0,217.0,234.0,273.0,7.37,-6.45,0.33,54.88,-13.38,6.06,0.72,-0.45,0.02,0.02,2.08,2.69,2.72,0.0,1.0,3.0
4497,63.224781,t,304.0,220.0,113.0,69.0,293.0,207.0,230.0,258.0,7.4,-6.41,0.44,47.81,4.75,-20.75,0.72,-0.44,0.02,0.02,1.05,4.98,1.49,0.0,1.0,3.0
4498,63.239784,t,307.0,231.0,107.0,68.0,290.0,196.0,224.0,254.0,7.44,-6.36,0.51,43.31,12.63,-37.06,0.73,-0.43,0.02,0.02,0.9,5.71,0.92,0.0,1.0,3.0
4499,63.254788,t,316.0,241.0,109.0,68.0,281.0,194.0,223.0,250.0,7.49,-6.29,0.57,27.06,24.06,-67.5,0.73,-0.42,0.01,0.01,-1.33,8.44,0.27,0.0,1.0,3.0
4500,63.269791,t,331.0,240.0,108.0,68.0,268.0,190.0,218.0,250.0,7.64,-6.09,0.67,4.25,23.69,-79.69,0.73,-0.42,0.01,0.01,-1.88,7.94,-0.39,0.0,1.0,3.0
4501,63.284795,t,328.0,227.0,108.0,69.0,258.0,172.0,206.0,254.0,7.85,-5.83,0.68,-25.12,17.94,-107.06,0.73,-0.41,-0.01,-0.01,-2.72,7.36,0.16,0.0,1.0,3.0
4502,63.299798,t,322.0,219.0,111.0,69.0,246.0,159.0,201.0,249.0,7.96,-5.67,0.66,-35.5,14.69,-120.31,0.73,-0.41,-0.03,-0.03,-2.41,4.19,0.58,0.0,1.0,3.0
4503,63.31486,t,309.0,204.0,112.0,68.0,238.0,146.0,198.0,241.0,8.09,-5.49,0.64,-49.56,9.31,-140.62,0.73,-0.4,-0.04,-0.04,-2.34,3.46,0.57,0.0,1.0,3.0
