index,time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal
1831,23.233941,t,486.0,511.0,260.0,81.0,439.0,249.0,314.0,426.0,9.44,-2.62,0.29,-15.56,24.37,47.44,0.68,-0.39,-0.23,-0.23,-2.7,-1.24,-1.56,0.0,1.0,3.0
1832,23.248944,t,491.0,511.0,251.0,80.0,449.0,258.0,300.0,417.0,9.42,-2.7,0.32,-15.63,20.12,49.69,0.68,-0.4,-0.23,-0.23,-2.32,-0.87,-1.59,0.0,1.0,3.0
1833,23.265038,t,490.0,511.0,226.0,78.0,438.0,257.0,294.0,414.0,9.36,-2.87,0.35,-37.0,18.81,54.5,0.68,-0.4,-0.23,-0.23,-1.41,-2.76,-1.52,0.0,1.0,3.0
1834,23.279041,t,489.0,511.0,167.0,77.0,438.0,260.0,267.0,408.0,9.29,-3.09,0.33,-50.19,5.5,73.19,0.68,-0.41,-0.22,-0.22,1.87,-5.0,-0.77,0.0,1.0,3.0
1835,23.294178,t,500.0,471.0,154.0,76.0,417.0,239.0,249.0,372.0,9.25,-3.23,0.31,-50.81,7.87,85.5,0.68,-0.42,-0.22,-0.22,2.73,-5.39,-0.67,0.0,1.0,3.0
1836,23.30924,t,482.0,429.0,132.0,77.0,407.0,232.0,240.0,363.0,9.19,-3.39,0.3,-44.56,8.38,99.31,0.69,-0.43,-0.21,-0.21,4.61,-4.73,1.08,0.0,1.0,3.0
1837,23.324387,t,405.0,360.0,122.0,77.0,345.0,221.0,217.0,331.0,8.95,-4.0,0.23,-37.38,-2.37,140.94,0.69,-0.45,-0.2,-0.2,7.59,-3.16,0.41,0.0,1.0,3.0
1838,23.339525,t,383.0,336.0,124.0,78.0,325.0,209.0,214.0,312.0,8.84,-4.23,0.2,-29.5,-7.69,155.0,0.69,-0.46,-0.19,-0.19,8.15,-2.3,0.14,0.0,1.0,3.0
1839,23.354632,t,340.0,322.0,122.0,78.0,304.0,201.0,215.0,288.0,8.71,-4.48,0.16,-23.69,-11.94,164.31,0.69,-0.47,-0.18,-0.18,9.26,-2.73,-0.91,0.0,1.0,3.0
1840,23.369654,t,310.0,297.0,118.0,80.0,292.0,204.0,222.0,284.0,8.58,-5.0,0.15,0.88,2.56,176.87,0.69,-0.48,-0.16,-0.16,10.1,-0.61,-0.3,0.0,1.0,3.0
1841,23.384718,t,294.0,266.0,114.0,76.0,273.0,191.0,217.0,262.0,8.27,-5.25,0.19,16.0,23.31,175.0,0.7,-0.5,-0.14,-0.14,8.91,1.2,0.43,0.0,1.0,3.0
1842,23.39977,t,292.0,259.0,116.0,69.0,270.0,197.0,220.0,262.0,7.96,-5.7,0.33,19.62,32.81,157.19,0.71,-0.5,-0.13,-0.13,5.2,5.2,-0.69,0.0,1.0,3.0
1843,23.414804,t,294.0,261.0,120.0,69.0,273.0,198.0,233.0,267.0,7.83,-5.89,0.35,6.31,13.0,134.94,0.71,-0.51,-0.12,-0.12,3.59,5.23,-1.57,0.0,1.0,3.0
1844,23.429808,t,306.0,267.0,118.0,69.0,278.0,210.0,239.0,271.0,7.72,-6.02,0.34,-0.62,-5.37,103.56,0.71,-0.51,-0.12,-0.12,3.18,4.3,-1.05,0.0,1.0,3.0
1845,23.44484,t,343.0,302.0,118.0,68.0,302.0,218.0,244.0,294.0,7.55,-6.24,0.22,3.5,-35.63,36.13,0.71,-0.52,-0.1,-0.1,4.42,1.79,1.25,0.0,1.0,3.0
1846,23.458843,t,352.0,296.0,120.0,69.0,310.0,224.0,242.0,309.0,7.53,-6.27,0.2,10.44,-25.56,23.81,0.71,-0.52,-0.1,-0.1,4.17,1.51,1.97,0.0,1.0,3.0
1847,23.474872,t,370.0,294.0,122.0,69.0,316.0,230.0,249.0,316.0,7.51,-6.29,0.2,18.94,-14.75,13.25,0.71,-0.52,-0.1,-0.1,2.34,1.84,1.82,0.0,1.0,3.0
1848,23.489889,t,364.0,290.0,127.0,69.0,334.0,229.0,257.0,319.0,7.51,-6.3,0.22,25.75,-7.25,6.56,0.71,-0.52,-0.09,-0.09,0.6,2.62,1.37,0.0,1.0,3.0
1849,23.503929,t,342.0,273.0,142.0,69.0,319.0,202.0,244.0,302.0,7.56,-6.23,0.34,50.94,-0.06,-30.94,0.71,-0.51,-0.09,-0.09,-0.92,4.62,0.72,0.0,1.0,3.0
1850,23.519059,t,340.0,286.0,136.0,69.0,313.0,190.0,237.0,299.0,7.6,-6.17,0.41,55.94,3.81,-44.5,0.72,-0.5,-0.09,-0.09,-1.33,5.23,1.21,0.0,1.0,3.0
1851,23.534107,t,353.0,286.0,120.0,68.0,308.0,185.0,235.0,312.0,7.66,-6.09,0.47,49.81,7.69,-55.81,0.72,-0.5,-0.1,-0.1,-1.83,5.71,1.29,0.0,1.0,3.0
1852,23.549225,t,361.0,300.0,105.0,68.0,308.0,186.0,228.0,317.0,7.73,-6.0,0.52,32.13,10.63,-66.25,0.72,-0.49,-0.1,-0.1,-1.94,5.62,0.67,0.0,1.0,3.0
1853,23.564346,t,389.0,326.0,103.0,69.0,297.0,191.0,219.0,319.0,7.98,-5.66,0.57,-15.63,11.63,-90.69,0.72,-0.48,-0.12,-0.12,-2.53,4.93,0.82,0.0,1.0,3.0
1854,23.57935,t,383.0,304.0,104.0,68.0,286.0,190.0,212.0,309.0,8.07,-5.53,0.56,-24.75,9.19,-95.25,0.72,-0.48,-0.12,-0.12,-2.25,3.35,1.65,0.0,1.0,3.0
1855,23.594474,t,368.0,279.0,104.0,68.0,278.0,186.0,209.0,303.0,8.16,-5.4,0.54,-26.19,5.25,-97.5,0.71,-0.48,-0.13,-0.13,-2.12,2.89,1.94,0.0,1.0,3.0
1856,23.609529,t,358.0,261.0,105.0,69.0,272.0,184.0,207.0,296.0,8.25,-5.26,0.52,-30.12,1.62,-98.75,0.71,-0.47,-0.15,-0.15,-1.86,2.26,-0.76,0.0,1.0,3.0
1857,23.624547,t,342.0,239.0,110.0,68.0,251.0,184.0,211.0,286.0,8.43,-4.99,0.4,-63.81,-17.75,-98.81,0.7,-0.47,-0.16,-0.16,-2.08,1.88,-0.97,0.0,1.0,3.0
1858,23.639604,t,331.0,245.0,112.0,68.0,245.0,185.0,212.0,270.0,8.6,-4.7,0.24,-59.69,-18.94,-102.0,0.7,-0.47,-0.17,-0.17,-2.38,1.82,-1.0,0.0,1.0,3.0
1859,23.654654,t,325.0,251.0,114.0,70.0,236.0,176.0,214.0,250.0,8.68,-4.54,0.17,-50.56,-22.06,-107.5,0.69,-0.47,-0.18,-0.18,-1.96,1.55,-1.15,0.0,1.0,3.0
1860,23.66966,t,327.0,275.0,111.0,74.0,226.0,166.0,223.0,230.0,8.85,-4.21,0.04,-38.06,-21.06,-111.94,0.68,-0.47,-0.19,-0.19,-1.67,-0.53,0.19,0.0,1.0,3.0
1861,23.684689,t,329.0,299.0,106.0,76.0,229.0,172.0,231.0,232.0,8.93,-4.04,0.0,-35.56,-16.81,-114.06,0.68,-0.46,-0.2,-0.2,-1.72,-1.64,-0.3,0.0,1.0,3.0
1862,23.699748,t,347.0,317.0,104.0,76.0,225.0,168.0,233.0,225.0,9.01,-3.86,-0.03,-21.62,-3.81,-104.44,0.67,-0.46,-0.22,-0.22,-2.08,-4.22,-1.41,0.0,1.0,3.0
1863,23.714768,t,364.0,336.0,102.0,77.0,228.0,182.0,240.0,222.0,9.18,-3.43,-0.05,7.31,1.12,-77.81,0.67,-0.45,-0.22,-0.22,-2.9,-4.72,-0.9,0.0,1.0,3.0
1864,23.728841,t,405.0,360.0,106.0,73.0,232.0,184.0,240.0,230.0,9.22,-3.33,-0.04,20.75,-0.31,-61.88,0.67,-0.44,-0.23,-0.23,-3.28,-4.58,-0.87,0.0,1.0,3.0
1865,23.744873,t,413.0,368.0,106.0,74.0,236.0,188.0,245.0,235.0,9.24,-3.26,-0.02,36.69,-3.62,-48.25,0.67,-0.43,-0.23,-0.23,-3.12,-3.76,-0.59,0.0,1.0,3.0
1866,23.758903,t,422.0,377.0,107.0,73.0,244.0,191.0,250.0,241.0,9.26,-3.2,-0.01,52.19,-16.37,-33.81,0.67,-0.43,-0.23,-0.23,-2.71,-2.13,0.08,0.0,1.0,3.0
1867,23.774923,t,422.0,408.0,109.0,73.0,244.0,195.0,260.0,248.0,9.32,-3.04,-0.04,38.19,-25.19,-32.25,0.67,-0.42,-0.22,-0.22,-2.75,-1.31,-0.38,0.0,1.0,3.0
1868,23.789998,t,427.0,437.0,108.0,72.0,243.0,198.0,263.0,254.0,9.33,-2.99,-0.06,32.81,-23.19,-32.06,0.67,-0.42,-0.22,-0.22,-2.9,-1.12,-0.71,0.0,1.0,3.0
1869,23.804078,t,436.0,457.0,121.0,72.0,249.0,198.0,264.0,272.0,9.35,-2.94,-0.07,35.44,-18.87,-30.5,0.67,-0.41,-0.22,-0.22,-3.36,-0.51,-0.06,0.0,1.0,3.0
1870,23.819137,t,434.0,495.0,134.0,74.0,249.0,195.0,270.0,289.0,9.36,-2.9,-0.08,40.75,-17.94,-27.44,0.67,-0.41,-0.22,-0.22,-4.06,2.07,1.15,0.0,1.0,3.0
1871,23.834311,t,474.0,511.0,200.0,78.0,266.0,198.0,306.0,337.0,9.4,-2.78,-0.19,45.0,-58.44,-24.19,0.67,-0.4,-0.22,-0.22,1.9,0.14,0.29,0.0,1.0,3.0
1872,23.849437,t,511.0,511.0,235.0,81.0,290.0,213.0,326.0,369.0,9.4,-2.74,-0.3,45.25,-81.94,-24.0,0.66,-0.4,-0.21,-0.21,6.05,-1.89,-1.98,0.0,1.0,3.0
1873,23.864577,t,511.0,511.0,282.0,80.0,317.0,226.0,345.0,411.0,9.41,-2.7,-0.41,53.94,-84.69,-28.69,0.66,-0.4,-0.21,-0.21,5.9,-2.03,0.22,0.0,1.0,3.0
1874,23.879635,t,511.0,511.0,328.0,75.0,354.0,242.0,334.0,435.0,9.43,-2.62,-0.57,-19.56,-34.75,-15.38,0.65,-0.4,-0.21,-0.21,2.17,-5.19,3.89,0.0,1.0,3.0
1875,23.89469,t,511.0,511.0,351.0,75.0,356.0,241.0,338.0,440.0,9.41,-2.65,-0.61,9.19,-9.56,51.5,0.65,-0.4,-0.2,-0.2,1.03,-3.01,-2.65,0.0,1.0,3.0
1876,23.908744,t,511.0,511.0,380.0,75.0,351.0,241.0,357.0,446.0,9.36,-2.85,-0.62,2.12,1.94,66.69,0.65,-0.41,-0.2,-0.2,2.18,-1.02,-2.57,0.0,1.0,3.0
1877,23.924776,t,511.0,511.0,417.0,77.0,352.0,234.0,382.0,433.0,9.29,-3.06,-0.65,-4.19,-14.63,61.75,0.66,-0.41,-0.19,-0.19,5.02,1.68,0.05,0.0,1.0,3.0
1878,23.938808,t,511.0,511.0,414.0,71.0,363.0,230.0,391.0,434.0,9.26,-3.13,-0.68,-29.37,-14.44,47.0,0.66,-0.42,-0.19,-0.19,6.49,1.61,-1.32,0.0,1.0,3.0
1879,23.954852,t,511.0,511.0,385.0,69.0,378.0,233.0,376.0,457.0,9.24,-3.18,-0.71,-50.44,4.31,31.81,0.65,-0.43,-0.19,-0.19,6.09,-1.35,-1.07,0.0,1.0,3.0
1880,23.969866,t,511.0,511.0,361.0,69.0,377.0,236.0,360.0,446.0,9.21,-3.27,-0.74,-36.88,6.87,31.44,0.65,-0.43,-0.19,-0.19,6.07,0.06,-0.73,0.0,1.0,3.0
1881,23.983859,t,511.0,511.0,357.0,68.0,373.0,235.0,358.0,428.0,9.19,-3.32,-0.7,7.75,15.06,11.63,0.65,-0.43,-0.19,-0.19,4.37,0.92,-1.52,0.0,1.0,3.0
1882,23.999898,t,511.0,511.0,363.0,71.0,370.0,237.0,368.0,422.0,9.19,-3.33,-0.68,21.12,9.38,2.0,0.66,-0.43,-0.19,-0.19,4.64,0.79,-1.38,0.0,1.0,3.0
1883,24.013927,t,511.0,511.0,358.0,70.0,366.0,240.0,365.0,424.0,9.2,-3.32,-0.64,31.5,10.69,-3.75,0.66,-0.42,-0.19,-0.19,4.81,1.76,-1.86,0.0,1.0,3.0
1884,24.028959,t,511.0,511.0,356.0,71.0,364.0,246.0,366.0,426.0,9.2,-3.31,-0.59,32.69,14.56,-15.44,0.66,-0.42,-0.19,-0.19,3.43,2.45,-1.41,0.0,1.0,3.0
1885,24.043989,t,511.0,511.0,361.0,72.0,375.0,258.0,375.0,446.0,9.25,-3.21,-0.5,14.63,7.5,-31.31,0.66,-0.42,-0.19,-0.19,2.6,2.03,-0.92,0.0,1.0,3.0
1886,24.058992,t,511.0,511.0,359.0,71.0,376.0,257.0,365.0,434.0,9.27,-3.15,-0.49,10.63,5.87,-36.75,0.66,-0.41,-0.19,-0.19,2.3,1.46,-1.03,0.0,1.0,3.0
1887,24.074598,t,511.0,511.0,348.0,70.0,380.0,250.0,358.0,439.0,9.29,-3.09,-0.47,9.75,5.12,-39.31,0.66,-0.41,-0.19,-0.19,1.2,0.99,-0.07,0.0,1.0,3.0
1888,24.089652,t,511.0,511.0,352.0,68.0,379.0,247.0,366.0,427.0,9.33,-2.96,-0.45,17.31,0.5,-43.88,0.66,-0.4,-0.2,-0.2,0.29,0.23,-0.76,0.0,1.0,3.0
1889,24.104671,t,505.0,511.0,355.0,68.0,378.0,245.0,364.0,429.0,9.38,-2.82,-0.43,21.19,-0.75,-47.25,0.66,-0.4,-0.2,-0.2,0.27,-0.25,-0.66,0.0,1.0,3.0
1890,24.119745,t,500.0,511.0,354.0,70.0,375.0,244.0,364.0,431.0,9.4,-2.74,-0.42,26.62,-1.12,-48.88,0.66,-0.39,-0.2,-0.2,0.03,-0.51,-0.33,0.0,1.0,3.0
1891,24.134785,t,508.0,511.0,357.0,71.0,380.0,247.0,367.0,436.0,9.42,-2.66,-0.41,31.25,0.56,-48.38,0.66,-0.39,-0.2,-0.2,-0.16,-0.7,-0.41,0.0,1.0,3.0
1892,24.14886,t,499.0,511.0,361.0,70.0,385.0,262.0,380.0,447.0,9.46,-2.52,-0.35,45.38,14.0,-41.56,0.67,-0.38,-0.2,-0.2,-2.34,-1.3,-0.99,0.0,1.0,3.0
1893,24.164895,t,511.0,511.0,361.0,70.0,378.0,251.0,366.0,436.0,9.5,-2.4,-0.26,49.25,14.5,-37.31,0.67,-0.37,-0.2,-0.2,-3.04,-1.61,-1.07,0.0,1.0,3.0
1894,24.178955,t,511.0,511.0,365.0,71.0,387.0,257.0,366.0,447.0,9.51,-2.35,-0.22,49.63,12.56,-31.94,0.67,-0.37,-0.2,-0.2,-3.85,-1.95,-0.75,0.0,1.0,3.0
1895,24.194958,t,511.0,511.0,370.0,74.0,401.0,267.0,367.0,452.0,9.52,-2.31,-0.19,47.75,9.19,-25.69,0.67,-0.36,-0.2,-0.2,-4.12,-2.13,-0.64,0.0,1.0,3.0
1896,24.209032,t,511.0,511.0,360.0,73.0,407.0,262.0,357.0,451.0,9.54,-2.25,-0.14,38.5,3.31,-14.69,0.67,-0.35,-0.2,-0.2,-4.08,-1.07,-0.1,0.0,1.0,3.0
1897,24.225078,t,511.0,511.0,361.0,73.0,415.0,259.0,357.0,452.0,9.54,-2.24,-0.12,24.12,4.12,-7.12,0.67,-0.35,-0.2,-0.2,-3.86,-1.12,-0.59,0.0,1.0,3.0
1898,24.239225,t,511.0,511.0,361.0,74.0,420.0,260.0,355.0,446.0,9.55,-2.22,-0.09,19.06,3.81,-3.5,0.68,-0.35,-0.2,-0.2,-3.7,-1.06,-0.53,0.0,1.0,3.0
1899,24.254341,t,511.0,511.0,346.0,74.0,429.0,252.0,340.0,437.0,9.54,-2.23,-0.07,6.06,5.37,4.5,0.68,-0.35,-0.2,-0.2,-2.79,-1.85,-0.41,0.0,1.0,3.0
1900,24.269431,t,511.0,511.0,334.0,76.0,414.0,248.0,333.0,436.0,9.54,-2.24,-0.05,2.87,10.31,9.94,0.68,-0.35,-0.2,-0.2,-2.55,-1.76,-0.3,0.0,1.0,3.0
1901,24.284613,t,509.0,511.0,323.0,76.0,415.0,245.0,327.0,434.0,9.53,-2.27,-0.02,-3.56,19.69,15.63,0.68,-0.35,-0.2,-0.2,-2.6,-1.23,-0.66,0.0,1.0,3.0
1902,24.299657,t,501.0,511.0,311.0,78.0,410.0,244.0,319.0,426.0,9.53,-2.3,0.01,-17.12,31.62,25.62,0.68,-0.35,-0.2,-0.2,-3.13,0.13,-0.49,0.0,1.0,3.0
1903,24.314689,t,490.0,511.0,274.0,80.0,414.0,244.0,306.0,395.0,9.49,-2.44,0.14,-37.94,35.19,29.37,0.68,-0.36,-0.2,-0.2,-2.94,-0.59,-1.41,0.0,1.0,3.0
1904,24.329722,t,484.0,511.0,263.0,81.0,424.0,242.0,305.0,390.0,9.48,-2.49,0.18,-37.94,35.19,29.37,0.69,-0.36,-0.2,-0.2,-2.65,-2.56,-1.66,0.0,1.0,3.0
1905,24.344725,t,482.0,511.0,244.0,80.0,439.0,242.0,290.0,390.0,9.44,-2.63,0.26,-33.31,33.0,47.31,0.69,-0.37,-0.2,-0.2,-1.94,-3.4,-1.35,0.0,1.0,3.0
1906,24.35976,t,491.0,511.0,225.0,79.0,437.0,246.0,278.0,390.0,9.41,-2.71,0.3,-33.31,33.0,47.31,0.69,-0.37,-0.2,-0.2,-1.48,-2.96,-1.53,0.0,1.0,3.0
1907,24.374763,t,503.0,511.0,173.0,72.0,428.0,242.0,261.0,399.0,9.34,-2.94,0.39,-33.56,38.13,69.81,0.69,-0.38,-0.2,-0.2,-0.17,-2.63,-0.36,0.0,1.0,3.0
1908,24.389766,t,490.0,511.0,158.0,73.0,425.0,238.0,254.0,378.0,9.3,-3.07,0.42,-43.5,36.0,80.81,0.7,-0.39,-0.19,-0.19,0.64,-3.33,-0.61,0.0,1.0,3.0
1909,24.404828,t,497.0,463.0,146.0,75.0,419.0,224.0,241.0,360.0,9.18,-3.39,0.47,-44.88,30.19,103.44,0.7,-0.4,-0.19,-0.19,2.88,-4.44,1.14,0.0,1.0,3.0
1910,24.418861,t,469.0,426.0,142.0,78.0,407.0,221.0,232.0,352.0,9.11,-3.57,0.48,-44.69,21.37,112.37,0.7,-0.4,-0.18,-0.18,6.16,-3.99,1.26,0.0,1.0,3.0
1911,24.434925,t,401.0,366.0,131.0,80.0,353.0,208.0,214.0,326.0,8.95,-3.97,0.44,-41.94,0.75,132.75,0.7,-0.42,-0.17,-0.17,8.22,-2.9,1.24,0.0,1.0,3.0
1912,24.449042,t,357.0,339.0,127.0,80.0,327.0,201.0,218.0,301.0,8.84,-4.2,0.41,-42.06,-3.62,145.81,0.7,-0.44,-0.16,-0.16,7.74,-0.31,0.12,0.0,1.0,3.0
1913,24.464104,t,327.0,322.0,122.0,79.0,303.0,194.0,216.0,285.0,8.73,-4.45,0.38,-37.56,-0.62,159.37,0.7,-0.45,-0.15,-0.15,7.91,-0.03,-0.46,0.0,1.0,3.0
1914,24.479222,t,306.0,303.0,112.0,81.0,289.0,196.0,221.0,271.0,8.28,-5.23,0.31,-37.13,10.88,183.19,0.71,-0.47,-0.13,-0.13,7.78,0.53,0.61,0.0,1.0,3.0
1915,24.494314,t,294.0,265.0,120.0,74.0,276.0,189.0,227.0,263.0,8.11,-5.49,0.32,-28.56,27.06,180.31,0.71,-0.48,-0.12,-0.12,7.04,3.02,0.29,0.0,1.0,3.0
1916,24.50951,t,294.0,262.0,123.0,69.0,283.0,196.0,238.0,266.0,7.94,-5.73,0.35,-18.56,35.88,172.62,0.71,-0.49,-0.11,-0.11,4.27,4.78,1.26,0.0,1.0,3.0
1917,24.524648,t,301.0,265.0,123.0,70.0,291.0,205.0,242.0,270.0,7.78,-5.94,0.39,-16.44,35.88,156.06,0.71,-0.5,-0.1,-0.1,2.05,3.17,-1.0,0.0,1.0,3.0
1918,24.539677,t,314.0,271.0,122.0,70.0,298.0,212.0,252.0,281.0,7.54,-6.25,0.34,-25.5,0.0,101.75,0.71,-0.51,-0.09,-0.09,1.84,1.92,-0.68,0.0,1.0,3.0
1919,24.554806,t,364.0,279.0,118.0,68.0,327.0,225.0,235.0,306.0,7.4,-6.42,0.25,-8.06,-30.19,53.75,0.71,-0.52,-0.08,-0.08,2.99,0.82,0.75,0.0,1.0,3.0
1920,24.568839,t,370.0,280.0,118.0,69.0,337.0,233.0,234.0,311.0,7.36,-6.46,0.22,5.62,-33.56,38.0,0.71,-0.52,-0.08,-0.08,3.04,0.79,1.44,0.0,1.0,3.0
1921,24.58493,t,370.0,280.0,121.0,69.0,343.0,231.0,238.0,311.0,7.33,-6.5,0.21,23.0,-28.62,25.12,0.71,-0.51,-0.07,-0.07,3.27,2.26,1.89,0.0,1.0,3.0
1922,24.598933,t,358.0,274.0,121.0,68.0,337.0,222.0,243.0,312.0,7.32,-6.51,0.27,50.81,-7.62,1.75,0.71,-0.51,-0.07,-0.07,1.81,3.37,1.28,0.0,1.0,3.0
1923,24.613965,t,338.0,266.0,124.0,68.0,309.0,216.0,232.0,296.0,7.36,-6.45,0.42,63.69,11.13,-28.12,0.72,-0.5,-0.07,-0.07,0.93,4.15,1.03,0.0,1.0,3.0
1924,24.629023,t,340.0,274.0,122.0,70.0,302.0,212.0,230.0,286.0,7.41,-6.39,0.52,65.25,17.25,-41.94,0.72,-0.5,-0.07,-0.07,-0.79,5.61,1.04,0.0,1.0,3.0
1925,24.644134,t,339.0,276.0,118.0,70.0,295.0,214.0,222.0,291.0,7.47,-6.32,0.61,60.81,18.37,-53.31,0.73,-0.48,-0.07,-0.07,-1.34,6.03,0.35,0.0,1.0,3.0
1926,24.659378,t,327.0,272.0,103.0,69.0,284.0,205.0,213.0,290.0,7.7,-6.01,0.78,27.19,10.0,-85.06,0.73,-0.47,-0.08,-0.08,-2.34,5.73,0.32,0.0,1.0,3.0
1927,24.674495,t,325.0,278.0,106.0,69.0,273.0,194.0,202.0,274.0,7.8,-5.88,0.79,11.69,2.81,-95.81,0.73,-0.47,-0.09,-0.09,-2.27,5.03,0.64,0.0,1.0,3.0
1928,24.689579,t,306.0,262.0,107.0,69.0,266.0,191.0,200.0,269.0,7.9,-5.74,0.79,-1.69,-1.5,-106.69,0.73,-0.46,-0.09,-0.09,-2.16,4.32,1.06,0.0,1.0,3.0
1929,24.703859,t,304.0,247.0,107.0,69.0,253.0,188.0,198.0,265.0,8.02,-5.58,0.77,-26.06,-5.31,-123.06,0.72,-0.46,-0.11,-0.11,-1.5,2.19,0.8,0.0,1.0,3.0
1930,24.718892,t,310.0,230.0,104.0,70.0,245.0,185.0,200.0,269.0,8.36,-5.06,0.65,-43.88,-2.37,-125.94,0.72,-0.45,-0.13,-0.13,-1.76,0.81,-0.07,0.0,1.0,3.0
1931,24.734913,t,310.0,227.0,104.0,69.0,239.0,178.0,191.0,260.0,8.47,-4.89,0.61,-47.25,-3.87,-122.69,0.72,-0.45,-0.14,-0.14,-1.82,-0.41,-0.21,0.0,1.0,3.0
1932,24.749226,t,312.0,228.0,102.0,69.0,240.0,184.0,205.0,267.0,8.57,-4.72,0.56,-43.75,-5.5,-117.25,0.71,-0.44,-0.16,-0.16,-1.85,-1.07,0.02,0.0,1.0,3.0
1933,24.764375,t,327.0,237.0,106.0,68.0,232.0,186.0,200.0,261.0,8.66,-4.56,0.52,-38.19,-7.12,-104.94,0.7,-0.44,-0.17,-0.17,-1.63,-1.32,-0.87,0.0,1.0,3.0
1934,24.77944,t,330.0,268.0,98.0,69.0,225.0,186.0,201.0,263.0,8.88,-4.13,0.44,-15.25,-6.19,-87.5,0.7,-0.44,-0.18,-0.18,-1.48,-1.14,-1.12,0.0,1.0,3.0
1935,24.794517,t,339.0,284.0,97.0,69.0,222.0,190.0,203.0,265.0,8.93,-4.01,0.42,-11.0,-7.56,-77.87,0.7,-0.43,-0.18,-0.18,-1.14,-0.73,-1.11,0.0,1.0,3.0
1936,24.809595,t,346.0,297.0,96.0,68.0,219.0,187.0,207.0,266.0,8.98,-3.91,0.4,-13.13,-9.13,-69.12,0.7,-0.43,-0.18,-0.18,-1.02,-0.5,-1.21,0.0,1.0,3.0
1937,24.824662,t,360.0,317.0,95.0,68.0,228.0,187.0,210.0,268.0,9.06,-3.72,0.34,-18.75,-12.19,-57.63,0.69,-0.43,-0.2,-0.2,-1.44,-0.4,-0.77,0.0,1.0,3.0
1938,24.839694,t,358.0,325.0,97.0,68.0,230.0,188.0,211.0,266.0,9.09,-3.64,0.31,-16.5,-12.19,-54.31,0.69,-0.42,-0.2,-0.2,-1.6,-0.46,-0.67,0.0,1.0,3.0
1939,24.854723,t,360.0,331.0,100.0,68.0,232.0,191.0,212.0,263.0,9.16,-3.47,0.25,-16.69,-11.88,-54.25,0.69,-0.42,-0.2,-0.2,-1.34,-0.35,-0.58,0.0,1.0,3.0
1940,24.869754,t,362.0,334.0,99.0,73.0,231.0,191.0,222.0,258.0,9.19,-3.39,0.22,-20.06,-12.69,-52.81,0.68,-0.42,-0.21,-0.21,-0.68,-1.39,-0.45,0.0,1.0,3.0
1941,24.884774,t,371.0,346.0,102.0,75.0,239.0,200.0,243.0,248.0,9.25,-3.23,0.14,-34.25,-11.88,-49.06,0.68,-0.42,-0.22,-0.22,-1.35,-2.22,-0.74,0.0,1.0,3.0
1942,24.898849,t,380.0,360.0,106.0,74.0,236.0,201.0,248.0,235.0,9.28,-3.16,0.1,-39.63,-10.63,-48.94,0.67,-0.42,-0.22,-0.22,-2.37,-3.06,-0.5,0.0,1.0,3.0
1943,24.914902,t,396.0,383.0,111.0,75.0,238.0,198.0,248.0,235.0,9.33,-3.0,0.03,-29.94,-10.94,-48.81,0.67,-0.42,-0.23,-0.23,-2.82,-3.38,-0.05,0.0,1.0,3.0
1944,24.928903,t,409.0,391.0,122.0,75.0,238.0,202.0,257.0,238.0,9.35,-2.92,0.01,-13.94,-11.0,-46.94,0.67,-0.42,-0.23,-0.23,-3.27,-3.59,0.64,0.0,1.0,3.0
1945,24.944907,t,419.0,434.0,139.0,74.0,246.0,206.0,266.0,252.0,9.39,-2.79,-0.02,9.81,-11.13,-38.06,0.67,-0.41,-0.23,-0.23,-3.62,-3.56,0.21,0.0,1.0,3.0
1946,24.958966,t,422.0,455.0,150.0,76.0,250.0,209.0,270.0,275.0,9.41,-2.74,-0.03,24.12,-16.44,-22.44,0.67,-0.41,-0.23,-0.23,-3.66,-1.58,-0.1,0.0,1.0,3.0
1947,24.973969,t,439.0,484.0,182.0,80.0,255.0,216.0,278.0,293.0,9.42,-2.71,-0.04,29.25,-24.69,-15.44,0.66,-0.41,-0.23,-0.23,-3.09,-1.02,-0.06,0.0,1.0,3.0
1948,24.98909,t,500.0,511.0,274.0,79.0,280.0,220.0,329.0,359.0,9.44,-2.64,-0.18,29.0,-52.19,-13.13,0.66,-0.41,-0.23,-0.23,2.76,-2.53,-0.65,0.0,1.0,3.0
1949,25.004173,t,511.0,511.0,336.0,77.0,316.0,245.0,361.0,394.0,9.44,-2.61,-0.28,24.56,-68.75,-20.06,0.66,-0.4,-0.23,-0.23,5.17,-3.34,-2.85,0.0,1.0,3.0
1950,25.01926,t,511.0,511.0,370.0,76.0,338.0,246.0,358.0,424.0,9.45,-2.57,-0.38,59.44,-75.69,-26.12,0.66,-0.4,-0.22,-0.22,5.14,-2.26,-0.88,0.0,1.0,3.0
1951,25.034322,t,511.0,511.0,378.0,75.0,358.0,250.0,353.0,426.0,9.45,-2.54,-0.49,20.75,-30.0,20.06,0.66,-0.39,-0.21,-0.21,-0.3,-2.42,-0.69,0.0,1.0,3.0
